EntityId,MapSourceId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,SourceName,WS2030,WS2040,WS2050,WS2060,WS2070,WS2080
1365,660,"LIVESTOCK, CASS",LIVESTOCK,D,CASS,N,CYPRESS RUN-OF-RIVER,7,7,7,7,7,7
1366,466,"LIVESTOCK, CASTRO",LIVESTOCK,O,CASTRO,N,OGALLALA AND EDWARDS-TRINITY-HIGH PLAINS AQUIFERS | CASTRO,9927,9927,9927,9927,9927,9927
1366,900,"LIVESTOCK, CASTRO",LIVESTOCK,O,CASTRO,N,DOCKUM AQUIFER | CASTRO,425,425,425,425,425,425
1367,304,"LIVESTOCK, CHAMBERS",LIVESTOCK,H,CHAMBERS,N,GULF COAST AQUIFER SYSTEM | CHAMBERS,521,521,521,521,521,521
1368,83,"LIVESTOCK, CHEROKEE",LIVESTOCK,I,CHEROKEE,N,CARRIZO-WILCOX AQUIFER | CHEROKEE,168,168,168,168,168,168
1368,412,"LIVESTOCK, CHEROKEE",LIVESTOCK,I,CHEROKEE,N,LOCAL SURFACE WATER SUPPLY,853,853,853,853,853,853
1368,618,"LIVESTOCK, CHEROKEE",LIVESTOCK,I,CHEROKEE,N,QUEEN CITY AQUIFER | CHEROKEE,210,210,210,210,210,210
1369,17,"LIVESTOCK, CHILDRESS",LIVESTOCK,A,CHILDRESS,N,BLAINE AQUIFER | CHILDRESS,105,112,120,128,136,145
1369,412,"LIVESTOCK, CHILDRESS",LIVESTOCK,A,CHILDRESS,N,LOCAL SURFACE WATER SUPPLY,38,38,38,38,38,38
1369,522,"LIVESTOCK, CHILDRESS",LIVESTOCK,A,CHILDRESS,N,OTHER AQUIFER | CHILDRESS,159,159,159,159,159,159
1369,688,"LIVESTOCK, CHILDRESS",LIVESTOCK,A,CHILDRESS,N,SEYMOUR AQUIFER | CHILDRESS,26,26,26,26,26,26
1370,412,"LIVESTOCK, CLAY",LIVESTOCK,B,CLAY,N,LOCAL SURFACE WATER SUPPLY,1227,1227,1227,1227,1227,1227
1370,689,"LIVESTOCK, CLAY",LIVESTOCK,B,CLAY,N,SEYMOUR AQUIFER | CLAY,30,30,30,30,30,30
1370,1092,"LIVESTOCK, CLAY",LIVESTOCK,B,CLAY,N,CROSS TIMBERS AQUIFER | CLAY,190,190,190,190,190,190
1371,467,"LIVESTOCK, COCHRAN",LIVESTOCK,O,COCHRAN,N,OGALLALA AND EDWARDS-TRINITY-HIGH PLAINS AQUIFERS | COCHRAN,120,120,120,120,120,120
1372,224,"LIVESTOCK, COKE",LIVESTOCK,F,COKE,N,"EDWARDS-TRINITY-PLATEAU, PECOS VALLEY, AND TRINITY AQUIFERS | COKE",66,66,66,66,66,66
1372,412,"LIVESTOCK, COKE",LIVESTOCK,F,COKE,N,LOCAL SURFACE WATER SUPPLY,62,62,62,62,62,62
1372,524,"LIVESTOCK, COKE",LIVESTOCK,F,COKE,N,OTHER AQUIFER | COKE,137,137,137,137,137,137
1373,412,"LIVESTOCK, COLEMAN",LIVESTOCK,F,COLEMAN,N,LOCAL SURFACE WATER SUPPLY,721,721,721,721,721,721
1373,525,"LIVESTOCK, COLEMAN",LIVESTOCK,F,COLEMAN,N,OTHER AQUIFER | COLEMAN,20,20,20,20,20,20
1374,412,"LIVESTOCK, COLLIN",LIVESTOCK,C,COLLIN,N,LOCAL SURFACE WATER SUPPLY,801,801,801,801,801,801
1375,18,"LIVESTOCK, COLLINGSWORTH",LIVESTOCK,A,COLLINGSWORTH,N,BLAINE AQUIFER | COLLINGSWORTH,378,378,378,378,378,378
1375,412,"LIVESTOCK, COLLINGSWORTH",LIVESTOCK,A,COLLINGSWORTH,N,LOCAL SURFACE WATER SUPPLY,18,18,18,18,18,18
1375,527,"LIVESTOCK, COLLINGSWORTH",LIVESTOCK,A,COLLINGSWORTH,N,OTHER AQUIFER | COLLINGSWORTH,47,58,69,81,93,105
1375,690,"LIVESTOCK, COLLINGSWORTH",LIVESTOCK,A,COLLINGSWORTH,N,SEYMOUR AQUIFER | COLLINGSWORTH,19,19,19,19,19,19
1376,305,"LIVESTOCK, COLORADO",LIVESTOCK,K,COLORADO,N,GULF COAST AQUIFER SYSTEM | COLORADO,603,603,603,603,603,603
1376,412,"LIVESTOCK, COLORADO",LIVESTOCK,K,COLORADO,N,LOCAL SURFACE WATER SUPPLY,1098,1098,1098,1098,1098,1098
1377,412,"LIVESTOCK, COMAL",LIVESTOCK,L,COMAL,N,LOCAL SURFACE WATER SUPPLY,136,136,136,136,136,136
1377,764,"LIVESTOCK, COMAL",LIVESTOCK,L,COMAL,N,TRINITY AQUIFER | COMAL,135,135,135,135,135,135
1378,412,"LIVESTOCK, COMANCHE",LIVESTOCK,G,COMANCHE,N,LOCAL SURFACE WATER SUPPLY,2652,2652,2652,2652,2652,2652
1379,225,"LIVESTOCK, CONCHO",LIVESTOCK,F,CONCHO,N,"EDWARDS-TRINITY-PLATEAU, PECOS VALLEY, AND TRINITY AQUIFERS | CONCHO",151,151,151,151,151,151
1379,412,"LIVESTOCK, CONCHO",LIVESTOCK,F,CONCHO,N,LOCAL SURFACE WATER SUPPLY,287,287,287,287,287,287
1379,529,"LIVESTOCK, CONCHO",LIVESTOCK,F,CONCHO,N,OTHER AQUIFER | CONCHO,41,41,41,41,41,41
1380,412,"LIVESTOCK, COOKE",LIVESTOCK,C,COOKE,N,LOCAL SURFACE WATER SUPPLY,1339,1339,1339,1339,1339,1339
1380,766,"LIVESTOCK, COOKE",LIVESTOCK,C,COOKE,N,TRINITY AQUIFER | COOKE,109,109,109,109,109,109
1380,834,"LIVESTOCK, COOKE",LIVESTOCK,C,COOKE,N,WOODBINE AQUIFER | COOKE,60,60,60,60,60,60
1381,412,"LIVESTOCK, CORYELL",LIVESTOCK,G,CORYELL,N,LOCAL SURFACE WATER SUPPLY,1044,1044,1044,1044,1044,1044
1381,767,"LIVESTOCK, CORYELL",LIVESTOCK,G,CORYELL,N,TRINITY AQUIFER | CORYELL,184,184,184,184,184,184
1382,19,"LIVESTOCK, COTTLE",LIVESTOCK,B,COTTLE,N,BLAINE AQUIFER | COTTLE,225,225,225,225,225,225
1382,412,"LIVESTOCK, COTTLE",LIVESTOCK,B,COTTLE,N,LOCAL SURFACE WATER SUPPLY,113,113,113,113,113,113
1382,531,"LIVESTOCK, COTTLE",LIVESTOCK,B,COTTLE,N,OTHER AQUIFER | COTTLE,55,55,55,55,55,55
1383,412,"LIVESTOCK, CRANE",LIVESTOCK,F,CRANE,N,LOCAL SURFACE WATER SUPPLY,3,3,3,3,3,3
1383,999,"LIVESTOCK, CRANE",LIVESTOCK,F,CRANE,N,EDWARDS-TRINITY-PLATEAU AND PECOS VALLEY AQUIFERS | CRANE,57,57,57,57,57,57
1384,227,"LIVESTOCK, CROCKETT",LIVESTOCK,F,CROCKETT,N,"EDWARDS-TRINITY-PLATEAU, PECOS VALLEY, AND TRINITY AQUIFERS | CROCKETT",487,487,487,487,487,487
1384,412,"LIVESTOCK, CROCKETT",LIVESTOCK,F,CROCKETT,N,LOCAL SURFACE WATER SUPPLY,27,27,27,27,27,27
1385,469,"LIVESTOCK, CROSBY",LIVESTOCK,O,CROSBY,N,OGALLALA AND EDWARDS-TRINITY-HIGH PLAINS AQUIFERS | CROSBY,57,57,57,57,57,57
1385,903,"LIVESTOCK, CROSBY",LIVESTOCK,O,CROSBY,N,DOCKUM AQUIFER | CROSBY,84,84,84,84,84,84
1385,985,"LIVESTOCK, CROSBY",LIVESTOCK,O,CROSBY,N,OTHER AQUIFER | CROSBY,55,55,55,55,55,55
1386,66,"LIVESTOCK, CULBERSON",LIVESTOCK,E,CULBERSON,N,CAPITAN REEF COMPLEX AQUIFER | CULBERSON,54,54,54,54,54,54
1386,228,"LIVESTOCK, CULBERSON",LIVESTOCK,E,CULBERSON,N,EDWARDS-TRINITY-PLATEAU AQUIFER | CULBERSON,19,19,19,19,19,19
1386,378,"LIVESTOCK, CULBERSON",LIVESTOCK,E,CULBERSON,N,IGNEOUS AQUIFER | CULBERSON,82,82,82,82,82,82
1386,412,"LIVESTOCK, CULBERSON",LIVESTOCK,E,CULBERSON,N,LOCAL SURFACE WATER SUPPLY,15,15,15,15,15,15
1386,680,"LIVESTOCK, CULBERSON",LIVESTOCK,E,CULBERSON,N,RUSTLER AQUIFER | CULBERSON,31,31,31,31,31,31
1386,823,"LIVESTOCK, CULBERSON",LIVESTOCK,E,CULBERSON,N,WEST TEXAS BOLSONS AQUIFER | CULBERSON,158,158,158,158,158,158
1387,412,"LIVESTOCK, DALLAM",LIVESTOCK,A,DALLAM,N,LOCAL SURFACE WATER SUPPLY,1786,1786,1786,1786,1786,1786
1387,980,"LIVESTOCK, DALLAM",LIVESTOCK,A,DALLAM,N,OGALLALA AND RITA BLANCA AQUIFERS | DALLAM,3436,3689,3757,3827,3898,3971
1388,412,"LIVESTOCK, DALLAS",LIVESTOCK,C,DALLAS,N,LOCAL SURFACE WATER SUPPLY,51,51,51,51,51,51
1388,835,"LIVESTOCK, DALLAS",LIVESTOCK,C,DALLAS,N,WOODBINE AQUIFER | DALLAS,197,197,197,197,197,197
1389,471,"LIVESTOCK, DAWSON",LIVESTOCK,O,DAWSON,N,OGALLALA AND EDWARDS-TRINITY-HIGH PLAINS AQUIFERS | DAWSON,72,72,72,72,72,72
1390,472,"LIVESTOCK, DEAF SMITH",LIVESTOCK,O,DEAF SMITH,N,OGALLALA AND EDWARDS-TRINITY-HIGH PLAINS AQUIFERS | DEAF SMITH,14105,14105,14105,14105,14105,14105
1391,412,"LIVESTOCK, DELTA",LIVESTOCK,D,DELTA,N,LOCAL SURFACE WATER SUPPLY,582,582,582,582,582,582
1391,439,"LIVESTOCK, DELTA",LIVESTOCK,D,DELTA,N,NACATOCH AQUIFER | DELTA,63,63,63,63,63,63
1391,769,"LIVESTOCK, DELTA",LIVESTOCK,D,DELTA,N,TRINITY AQUIFER | DELTA,40,40,40,40,40,40
1392,412,"LIVESTOCK, DENTON",LIVESTOCK,C,DENTON,N,LOCAL SURFACE WATER SUPPLY,618,618,618,618,618,618
1392,770,"LIVESTOCK, DENTON",LIVESTOCK,C,DENTON,N,TRINITY AQUIFER | DENTON,100,100,100,100,100,100
1392,837,"LIVESTOCK, DENTON",LIVESTOCK,C,DENTON,N,WOODBINE AQUIFER | DENTON,122,122,122,122,122,122
1393,306,"LIVESTOCK, DEWITT",LIVESTOCK,L,DEWITT,N,GULF COAST AQUIFER SYSTEM | DEWITT,867,867,867,867,867,867
1393,412,"LIVESTOCK, DEWITT",LIVESTOCK,L,DEWITT,N,LOCAL SURFACE WATER SUPPLY,869,869,869,869,869,869
1394,473,"LIVESTOCK, DICKENS",LIVESTOCK,O,DICKENS,N,OGALLALA AQUIFER | DICKENS,36,36,36,36,36,36
1394,535,"LIVESTOCK, DICKENS",LIVESTOCK,O,DICKENS,N,OTHER AQUIFER | DICKENS,380,380,380,380,380,380
1394,905,"LIVESTOCK, DICKENS",LIVESTOCK,O,DICKENS,N,DOCKUM AQUIFER | DICKENS,59,59,59,59,59,59
1395,84,"LIVESTOCK, DIMMIT",LIVESTOCK,L,DIMMIT,N,CARRIZO-WILCOX AQUIFER | DIMMIT,183,183,183,183,183,183
1395,412,"LIVESTOCK, DIMMIT",LIVESTOCK,L,DIMMIT,N,LOCAL SURFACE WATER SUPPLY,184,184,184,184,184,184
1396,412,"LIVESTOCK, DONLEY",LIVESTOCK,A,DONLEY,N,LOCAL SURFACE WATER SUPPLY,240,240,240,240,240,240
1396,474,"LIVESTOCK, DONLEY",LIVESTOCK,A,DONLEY,N,OGALLALA AQUIFER | DONLEY,671,671,671,671,671,671
1396,536,"LIVESTOCK, DONLEY",LIVESTOCK,A,DONLEY,N,OTHER AQUIFER | DONLEY,272,272,272,272,272,272
1397,307,"LIVESTOCK, DUVAL",LIVESTOCK,N,DUVAL,N,GULF COAST AQUIFER SYSTEM | DUVAL,566,566,566,566,566,566
1398,412,"LIVESTOCK, EASTLAND",LIVESTOCK,G,EASTLAND,N,LOCAL SURFACE WATER SUPPLY,1511,1511,1511,1511,1511,1511
1398,771,"LIVESTOCK, EASTLAND",LIVESTOCK,G,EASTLAND,N,TRINITY AQUIFER | EASTLAND,79,79,79,79,79,79
1399,229,"LIVESTOCK, ECTOR",LIVESTOCK,F,ECTOR,N,"EDWARDS-TRINITY-PLATEAU, PECOS VALLEY, AND TRINITY AQUIFERS | ECTOR",119,119,119,119,119,119
1399,412,"LIVESTOCK, ECTOR",LIVESTOCK,F,ECTOR,N,LOCAL SURFACE WATER SUPPLY,17,17,17,17,17,17
1399,475,"LIVESTOCK, ECTOR",LIVESTOCK,F,ECTOR,N,OGALLALA AQUIFER | ECTOR,4,4,4,4,4,4
1400,230,"LIVESTOCK, EDWARDS",LIVESTOCK,J,EDWARDS,N,"EDWARDS-TRINITY-PLATEAU, PECOS VALLEY, AND TRINITY AQUIFERS | EDWARDS",431,431,431,431,431,431
1400,412,"LIVESTOCK, EDWARDS",LIVESTOCK,J,EDWARDS,N,LOCAL SURFACE WATER SUPPLY,77,77,77,77,77,77
1401,412,"LIVESTOCK, ELLIS",LIVESTOCK,C,ELLIS,N,LOCAL SURFACE WATER SUPPLY,931,931,931,931,931,931
1401,838,"LIVESTOCK, ELLIS",LIVESTOCK,C,ELLIS,N,WOODBINE AQUIFER | ELLIS,30,30,30,30,30,30
1402,375,"LIVESTOCK, EL PASO",LIVESTOCK,E,EL PASO,N,HUECO-MESILLA BOLSON AQUIFER | EL PASO,151,151,151,151,151,151
1402,412,"LIVESTOCK, EL PASO",LIVESTOCK,E,EL PASO,N,LOCAL SURFACE WATER SUPPLY,19,19,19,19,19,19
1402,538,"LIVESTOCK, EL PASO",LIVESTOCK,E,EL PASO,N,OTHER AQUIFER | EL PASO,24,24,24,24,24,24
1403,412,"LIVESTOCK, ERATH",LIVESTOCK,G,ERATH,N,LOCAL SURFACE WATER SUPPLY,4397,4397,4397,4397,4397,4397
1403,773,"LIVESTOCK, ERATH",LIVESTOCK,G,ERATH,N,TRINITY AQUIFER | ERATH,1885,1885,1885,1885,1885,1885
1404,44,"LIVESTOCK, FALLS",LIVESTOCK,G,FALLS,N,BRAZOS RIVER ALLUVIUM AQUIFER | FALLS,347,347,347,347,347,347
1404,412,"LIVESTOCK, FALLS",LIVESTOCK,G,FALLS,N,LOCAL SURFACE WATER SUPPLY,1968,1968,1968,1968,1968,1968
1405,412,"LIVESTOCK, FANNIN",LIVESTOCK,C,FANNIN,N,LOCAL SURFACE WATER SUPPLY,141,141,141,141,141,141
1405,540,"LIVESTOCK, FANNIN",LIVESTOCK,C,FANNIN,N,OTHER AQUIFER | FANNIN,10,10,10,10,10,10
1405,775,"LIVESTOCK, FANNIN",LIVESTOCK,C,FANNIN,N,TRINITY AQUIFER | FANNIN,424,424,424,424,424,424
1405,839,"LIVESTOCK, FANNIN",LIVESTOCK,C,FANNIN,N,WOODBINE AQUIFER | FANNIN,800,800,800,800,800,800
1406,308,"LIVESTOCK, FAYETTE",LIVESTOCK,K,FAYETTE,N,GULF COAST AQUIFER SYSTEM | FAYETTE,192,192,192,192,192,192
1406,412,"LIVESTOCK, FAYETTE",LIVESTOCK,K,FAYETTE,N,LOCAL SURFACE WATER SUPPLY,1898,1898,1898,1898,1898,1898
1407,412,"LIVESTOCK, FISHER",LIVESTOCK,G,FISHER,N,LOCAL SURFACE WATER SUPPLY,542,542,542,542,542,542
1407,694,"LIVESTOCK, FISHER",LIVESTOCK,G,FISHER,N,SEYMOUR AQUIFER | FISHER,361,361,361,361,361,361
1408,476,"LIVESTOCK, FLOYD",LIVESTOCK,O,FLOYD,N,OGALLALA AND EDWARDS-TRINITY-HIGH PLAINS AQUIFERS | FLOYD,1247,1247,1247,1247,1247,1247
1408,906,"LIVESTOCK, FLOYD",LIVESTOCK,O,FLOYD,N,DOCKUM AQUIFER | FLOYD,20,20,20,20,20,20
1408,986,"LIVESTOCK, FLOYD",LIVESTOCK,O,FLOYD,N,OTHER AQUIFER | FLOYD,20,20,20,20,20,20
1409,21,"LIVESTOCK, FOARD",LIVESTOCK,B,FOARD,N,BLAINE AQUIFER | FOARD,30,30,30,30,30,30
1409,412,"LIVESTOCK, FOARD",LIVESTOCK,B,FOARD,N,LOCAL SURFACE WATER SUPPLY,341,341,341,341,341,341
1409,987,"LIVESTOCK, FOARD",LIVESTOCK,B,FOARD,N,OTHER AQUIFER | FOARD,8,8,8,8,8,8
1410,309,"LIVESTOCK, FORT BEND",LIVESTOCK,H,FORT BEND,N,GULF COAST AQUIFER SYSTEM | FORT BEND,673,673,673,673,673,673
1411,87,"LIVESTOCK, FRANKLIN",LIVESTOCK,D,FRANKLIN,N,CARRIZO-WILCOX AQUIFER | FRANKLIN,755,755,755,755,755,755
1411,412,"LIVESTOCK, FRANKLIN",LIVESTOCK,D,FRANKLIN,N,LOCAL SURFACE WATER SUPPLY,1743,1743,1743,1743,1743,1743
1412,88,"LIVESTOCK, FREESTONE",LIVESTOCK,C,FREESTONE,N,CARRIZO-WILCOX AQUIFER | FREESTONE,387,387,387,387,387,387
1412,412,"LIVESTOCK, FREESTONE",LIVESTOCK,C,FREESTONE,N,LOCAL SURFACE WATER SUPPLY,1335,1335,1335,1335,1335,1335
1413,412,"LIVESTOCK, FRIO",LIVESTOCK,L,FRIO,N,LOCAL SURFACE WATER SUPPLY,482,482,482,482,482,482
1413,621,"LIVESTOCK, FRIO",LIVESTOCK,L,FRIO,N,QUEEN CITY AQUIFER | FRIO,482,482,482,482,482,482
1414,477,"LIVESTOCK, GAINES",LIVESTOCK,O,GAINES,N,OGALLALA AND EDWARDS-TRINITY-HIGH PLAINS AQUIFERS | GAINES,156,156,156,156,156,156
1415,310,"LIVESTOCK, GALVESTON",LIVESTOCK,H,GALVESTON,N,GULF COAST AQUIFER SYSTEM | GALVESTON,21,21,21,21,21,21
1416,181,"LIVESTOCK, GARZA",LIVESTOCK,O,GARZA,N,DOCKUM AQUIFER | GARZA,100,100,100,100,100,100
1416,478,"LIVESTOCK, GARZA",LIVESTOCK,O,GARZA,N,OGALLALA AND EDWARDS-TRINITY-HIGH PLAINS AQUIFERS | GARZA,50,50,50,50,50,50
1416,988,"LIVESTOCK, GARZA",LIVESTOCK,O,GARZA,N,OTHER AQUIFER | GARZA,20,20,20,20,20,20
1417,231,"LIVESTOCK, GILLESPIE",LIVESTOCK,K,GILLESPIE,N,"EDWARDS-TRINITY-PLATEAU, PECOS VALLEY, AND TRINITY AQUIFERS | GILLESPIE",849,849,849,849,849,849
1417,263,"LIVESTOCK, GILLESPIE",LIVESTOCK,K,GILLESPIE,N,ELLENBURGER-SAN SABA AQUIFER | GILLESPIE,242,242,242,242,242,242
1417,361,"LIVESTOCK, GILLESPIE",LIVESTOCK,K,GILLESPIE,N,HICKORY AQUIFER | GILLESPIE,121,121,121,121,121,121
1418,232,"LIVESTOCK, GLASSCOCK",LIVESTOCK,F,GLASSCOCK,N,"EDWARDS-TRINITY-PLATEAU, PECOS VALLEY, AND TRINITY AQUIFERS | GLASSCOCK",68,68,68,68,68,68
1418,412,"LIVESTOCK, GLASSCOCK",LIVESTOCK,F,GLASSCOCK,N,LOCAL SURFACE WATER SUPPLY,24,24,24,24,24,24
1418,479,"LIVESTOCK, GLASSCOCK",LIVESTOCK,F,GLASSCOCK,N,OGALLALA AQUIFER | GLASSCOCK,24,24,24,24,24,24
1419,311,"LIVESTOCK, GOLIAD",LIVESTOCK,L,GOLIAD,N,GULF COAST AQUIFER SYSTEM | GOLIAD,393,393,393,393,393,393
1419,412,"LIVESTOCK, GOLIAD",LIVESTOCK,L,GOLIAD,N,LOCAL SURFACE WATER SUPPLY,396,396,396,396,396,396
1420,90,"LIVESTOCK, GONZALES",LIVESTOCK,L,GONZALES,N,CARRIZO-WILCOX AQUIFER | GONZALES,1084,1084,1084,1084,1084,1084
1420,412,"LIVESTOCK, GONZALES",LIVESTOCK,L,GONZALES,N,LOCAL SURFACE WATER SUPPLY,2070,2070,2070,2070,2070,2070
1420,622,"LIVESTOCK, GONZALES",LIVESTOCK,L,GONZALES,N,QUEEN CITY AQUIFER | GONZALES,315,315,315,315,315,315
1420,717,"LIVESTOCK, GONZALES",LIVESTOCK,L,GONZALES,N,SPARTA AQUIFER | GONZALES,256,256,256,256,256,256
1420,1057,"LIVESTOCK, GONZALES",LIVESTOCK,L,GONZALES,N,YEGUA-JACKSON AQUIFER | GONZALES,413,413,413,413,413,413
1421,412,"LIVESTOCK, GRAY",LIVESTOCK,A,GRAY,N,LOCAL SURFACE WATER SUPPLY,600,600,600,600,600,600
1421,480,"LIVESTOCK, GRAY",LIVESTOCK,A,GRAY,N,OGALLALA AQUIFER | GRAY,1256,1296,1302,1309,1316,1322
1422,412,"LIVESTOCK, GRAYSON",LIVESTOCK,C,GRAYSON,N,LOCAL SURFACE WATER SUPPLY,933,933,933,933,933,933
1422,840,"LIVESTOCK, GRAYSON",LIVESTOCK,C,GRAYSON,N,WOODBINE AQUIFER | GRAYSON,173,173,173,173,173,173
1423,91,"LIVESTOCK, GREGG",LIVESTOCK,D,GREGG,N,CARRIZO-WILCOX AQUIFER | GREGG,179,179,179,179,179,179
1424,313,"LIVESTOCK, GRIMES",LIVESTOCK,G,GRIMES,N,GULF COAST AQUIFER SYSTEM | GRIMES,820,820,820,820,820,820
1424,412,"LIVESTOCK, GRIMES",LIVESTOCK,G,GRIMES,N,LOCAL SURFACE WATER SUPPLY,1912,1912,1912,1912,1912,1912
1425,93,"LIVESTOCK, GUADALUPE",LIVESTOCK,L,GUADALUPE,N,CARRIZO-WILCOX AQUIFER | GUADALUPE,589,589,589,589,589,589
1425,412,"LIVESTOCK, GUADALUPE",LIVESTOCK,L,GUADALUPE,N,LOCAL SURFACE WATER SUPPLY,590,590,590,590,590,590
1426,481,"LIVESTOCK, HALE",LIVESTOCK,O,HALE,N,OGALLALA AND EDWARDS-TRINITY-HIGH PLAINS AQUIFERS | HALE,3049,3049,3049,3049,3049,3049
1427,412,"LIVESTOCK, HALL",LIVESTOCK,A,HALL,N,LOCAL SURFACE WATER SUPPLY,128,128,128,128,128,128
1427,544,"LIVESTOCK, HALL",LIVESTOCK,A,HALL,N,OTHER AQUIFER | HALL,196,205,213,222,231,240
1427,696,"LIVESTOCK, HALL",LIVESTOCK,A,HALL,N,SEYMOUR AQUIFER | HALL,17,17,17,17,17,17
1428,412,"LIVESTOCK, HAMILTON",LIVESTOCK,G,HAMILTON,N,LOCAL SURFACE WATER SUPPLY,1415,1415,1415,1415,1415,1415
1428,778,"LIVESTOCK, HAMILTON",LIVESTOCK,G,HAMILTON,N,TRINITY AQUIFER | HAMILTON,250,250,250,250,250,250
1429,412,"LIVESTOCK, HANSFORD",LIVESTOCK,A,HANSFORD,N,LOCAL SURFACE WATER SUPPLY,1958,1958,1958,1958,1958,1958
1429,482,"LIVESTOCK, HANSFORD",LIVESTOCK,A,HANSFORD,N,OGALLALA AQUIFER | HANSFORD,2747,2847,2949,3055,3162,3273
1430,23,"LIVESTOCK, HARDEMAN",LIVESTOCK,B,HARDEMAN,N,BLAINE AQUIFER | HARDEMAN,120,120,120,120,120,120
1430,412,"LIVESTOCK, HARDEMAN",LIVESTOCK,B,HARDEMAN,N,LOCAL SURFACE WATER SUPPLY,232,232,232,232,232,232
1430,697,"LIVESTOCK, HARDEMAN",LIVESTOCK,B,HARDEMAN,N,SEYMOUR AQUIFER | HARDEMAN,40,40,40,40,40,40
1430,990,"LIVESTOCK, HARDEMAN",LIVESTOCK,B,HARDEMAN,N,OTHER AQUIFER | HARDEMAN,50,50,50,50,50,50
1431,314,"LIVESTOCK, HARDIN",LIVESTOCK,I,HARDIN,N,GULF COAST AQUIFER SYSTEM | HARDIN,62,62,62,62,62,62
1431,412,"LIVESTOCK, HARDIN",LIVESTOCK,I,HARDIN,N,LOCAL SURFACE WATER SUPPLY,184,184,184,184,184,184
1432,315,"LIVESTOCK, HARRIS",LIVESTOCK,H,HARRIS,N,GULF COAST AQUIFER SYSTEM | HARRIS,371,205,205,205,205,205
1433,94,"LIVESTOCK, HARRISON",LIVESTOCK,D,HARRISON,N,CARRIZO-WILCOX AQUIFER | HARRISON,49,49,49,49,49,49
1433,412,"LIVESTOCK, HARRISON",LIVESTOCK,D,HARRISON,N,LOCAL SURFACE WATER SUPPLY,707,707,707,707,707,707
1433,625,"LIVESTOCK, HARRISON",LIVESTOCK,D,HARRISON,N,QUEEN CITY AQUIFER | HARRISON,13,13,13,13,13,13
1433,660,"LIVESTOCK, HARRISON",LIVESTOCK,D,HARRISON,N,CYPRESS RUN-OF-RIVER,47,47,47,47,47,47
1434,183,"LIVESTOCK, HARTLEY",LIVESTOCK,A,HARTLEY,N,DOCKUM AQUIFER | HARTLEY,1128,1128,1128,1128,1128,1128
1434,412,"LIVESTOCK, HARTLEY",LIVESTOCK,A,HARTLEY,N,LOCAL SURFACE WATER SUPPLY,3480,3480,3480,3480,3480,3480
1434,981,"LIVESTOCK, HARTLEY",LIVESTOCK,A,HARTLEY,N,OGALLALA AND RITA BLANCA AQUIFERS | HARTLEY,6193,6193,6193,6193,6193,6193
1435,412,"LIVESTOCK, HASKELL",LIVESTOCK,G,HASKELL,N,LOCAL SURFACE WATER SUPPLY,436,436,436,436,436,436
1436,412,"LIVESTOCK, HAYS",LIVESTOCK,K,HAYS,Y,LOCAL SURFACE WATER SUPPLY,58,58,58,58,58,58
1436,412,"LIVESTOCK, HAYS",LIVESTOCK,L,HAYS,Y,LOCAL SURFACE WATER SUPPLY,140,140,140,140,140,140
1436,661,"LIVESTOCK, HAYS",LIVESTOCK,L,HAYS,Y,GUADALUPE RUN-OF-RIVER,0,0,0,0,0,0
1436,779,"LIVESTOCK, HAYS",LIVESTOCK,K,HAYS,Y,TRINITY AQUIFER | HAYS,58,58,58,58,58,58
1436,779,"LIVESTOCK, HAYS",LIVESTOCK,L,HAYS,Y,TRINITY AQUIFER | HAYS,140,140,140,140,140,140
1436,1174,"LIVESTOCK, HAYS",LIVESTOCK,L,HAYS,Y,WATER RECYCLING,2420,2420,2420,2420,2420,2420
1437,412,"LIVESTOCK, HEMPHILL",LIVESTOCK,A,HEMPHILL,N,LOCAL SURFACE WATER SUPPLY,223,223,223,223,223,223
1437,484,"LIVESTOCK, HEMPHILL",LIVESTOCK,A,HEMPHILL,N,OGALLALA AQUIFER | HEMPHILL,870,885,900,915,931,947
1438,9,"LIVESTOCK, HENDERSON",LIVESTOCK,I,HENDERSON,Y,ATHENS LAKE/RESERVOIR,3023,3023,2516,2139,1807,1638
1438,95,"LIVESTOCK, HENDERSON",LIVESTOCK,C,HENDERSON,Y,CARRIZO-WILCOX AQUIFER | HENDERSON,111,111,111,111,111,111
1438,95,"LIVESTOCK, HENDERSON",LIVESTOCK,I,HENDERSON,Y,CARRIZO-WILCOX AQUIFER | HENDERSON,0,0,0,0,0,0
1438,412,"LIVESTOCK, HENDERSON",LIVESTOCK,C,HENDERSON,Y,LOCAL SURFACE WATER SUPPLY,483,483,483,483,483,483
1438,412,"LIVESTOCK, HENDERSON",LIVESTOCK,I,HENDERSON,Y,LOCAL SURFACE WATER SUPPLY,632,632,632,632,632,632
1438,626,"LIVESTOCK, HENDERSON",LIVESTOCK,C,HENDERSON,Y,QUEEN CITY AQUIFER | HENDERSON,100,100,100,100,100,100
1438,626,"LIVESTOCK, HENDERSON",LIVESTOCK,I,HENDERSON,Y,QUEEN CITY AQUIFER | HENDERSON,419,419,419,419,419,419
1439,6,"LIVESTOCK, HIDALGO",LIVESTOCK,M,HIDALGO,N,AMISTAD-FALCON LAKE/RESERVOIR SYSTEM,71,71,71,71,71,71
