EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,P2030,P2040,P2050,P2060,P2070,P2080
1197,"IRRIGATION, VAL VERDE",IRRIGATION,J,VAL VERDE,N,0,0,0,0,0,0
1198,"IRRIGATION, VAN ZANDT",IRRIGATION,D,VAN ZANDT,N,0,0,0,0,0,0
1199,"IRRIGATION, VICTORIA",IRRIGATION,L,VICTORIA,N,0,0,0,0,0,0
1200,"IRRIGATION, WALKER",IRRIGATION,H,WALKER,N,0,0,0,0,0,0
1201,"IRRIGATION, WALLER",IRRIGATION,H,WALLER,N,0,0,0,0,0,0
1202,"IRRIGATION, WARD",IRRIGATION,F,WARD,N,0,0,0,0,0,0
1203,"IRRIGATION, WASHINGTON",IRRIGATION,G,WASHINGTON,N,0,0,0,0,0,0
1204,"IRRIGATION, WEBB",IRRIGATION,M,WEBB,N,0,0,0,0,0,0
1205,"IRRIGATION, WHARTON",IRRIGATION,K,WHARTON,Y,0,0,0,0,0,0
1205,"IRRIGATION, WHARTON",IRRIGATION,P,WHARTON,Y,0,0,0,0,0,0
1206,"IRRIGATION, WHEELER",IRRIGATION,A,WHEELER,N,0,0,0,0,0,0
1207,"IRRIGATION, WICHITA",IRRIGATION,B,WICHITA,N,0,0,0,0,0,0
1208,"IRRIGATION, WILBARGER",IRRIGATION,B,WILBARGER,N,0,0,0,0,0,0
1209,"IRRIGATION, WILLACY",IRRIGATION,M,WILLACY,N,0,0,0,0,0,0
1210,"IRRIGATION, WILLIAMSON",IRRIGATION,G,WILLIAMSON,N,0,0,0,0,0,0
1211,"IRRIGATION, WILSON",IRRIGATION,L,WILSON,N,0,0,0,0,0,0
1212,"IRRIGATION, WINKLER",IRRIGATION,F,WINKLER,N,0,0,0,0,0,0
1213,"IRRIGATION, WISE",IRRIGATION,C,WISE,N,0,0,0,0,0,0
1214,"IRRIGATION, WOOD",IRRIGATION,D,WOOD,N,0,0,0,0,0,0
1215,"IRRIGATION, YOAKUM",IRRIGATION,O,YOAKUM,N,0,0,0,0,0,0
1216,"IRRIGATION, YOUNG",IRRIGATION,B,YOUNG,Y,0,0,0,0,0,0
1216,"IRRIGATION, YOUNG",IRRIGATION,G,YOUNG,Y,0,0,0,0,0,0
1217,"IRRIGATION, ZAPATA",IRRIGATION,M,ZAPATA,N,0,0,0,0,0,0
1218,"IRRIGATION, ZAVALA",IRRIGATION,L,ZAVALA,N,0,0,0,0,0,0
1219,IRVING,MUNICIPAL,C,DALLAS,N,285073,302931,303163,303400,303641,303641
1220,ITALY,MUNICIPAL,C,ELLIS,N,1939,1942,1944,1933,1923,1915
1221,ITASCA,MUNICIPAL,G,HILL,N,1698,1748,1780,1814,1852,1895
1222,JACINTO CITY,MUNICIPAL,H,HARRIS,N,9664,9753,10096,10229,10387,9842
1223,JACKSBORO,MUNICIPAL,C,JACK,N,3714,3657,3770,3940,4259,4387
1224,JACKSON WSC,MUNICIPAL,D,SMITH,Y,1635,1765,1857,1928,2001,2072
1224,JACKSON WSC,MUNICIPAL,I,SMITH,Y,2720,2940,3095,3216,3335,3452
1225,JAMAICA BEACH,MUNICIPAL,H,GALVESTON,N,1085,1085,1085,1088,1088,1088
1226,JARRELL-SCHWERTNER,MUNICIPAL,G,BELL,Y,2730,3005,3215,3354,3510,3685
1226,JARRELL-SCHWERTNER,MUNICIPAL,G,WILLIAMSON,Y,65322,70725,73829,77081,80485,84051
1227,JASPER,MUNICIPAL,I,JASPER,N,7339,6997,6577,6198,5821,5452
1228,JASPER COUNTY WCID 1,MUNICIPAL,I,JASPER,N,1968,1960,1969,1996,2052,2146
1229,JAYTON,MUNICIPAL,G,KENT,N,492,493,509,524,541,559
1230,JEFFERSON,MUNICIPAL,D,MARION,N,1676,1564,1443,1360,1277,1196
1231,JEFFERSON COUNTY WCID 10,MUNICIPAL,I,JEFFERSON,N,3939,3978,3968,3919,3872,3825
1232,JERSEY VILLAGE,MUNICIPAL,H,HARRIS,N,9298,9638,9732,9789,10061,10415
1233,JEWETT,MUNICIPAL,H,LEON,N,561,401,292,207,147,107
1234,JOAQUIN,MUNICIPAL,I,SHELBY,N,586,469,379,299,236,187
1235,JOHNSON CITY,MUNICIPAL,K,BLANCO,N,1877,1993,2116,2246,2384,2531
1237,JOHNSON COUNTY SUD,MUNICIPAL,C,TARRANT,Y,2706,3147,3266,3386,3511,3642
1237,JOHNSON COUNTY SUD,MUNICIPAL,G,JOHNSON,Y,69832,88295,98435,107461,117620,129052
1238,JONAH WATER SUD,MUNICIPAL,G,WILLIAMSON,N,30251,43078,58212,74739,93341,114268
1240,JONESTOWN WSC,MUNICIPAL,K,TRAVIS,N,5177,6206,7440,8919,10692,12818
1242,JOSEPHINE,MUNICIPAL,C,COLLIN,Y,5389,11989,17424,19491,21800,21800
1242,JOSEPHINE,MUNICIPAL,D,HUNT,Y,155,180,204,225,245,267
1244,JOURDANTON,MUNICIPAL,L,ATASCOSA,N,4958,5239,5540,5840,6182,6572
1245,JUNCTION,MUNICIPAL,F,KIMBLE,N,2243,2204,2179,2173,2178,2198
1246,JUSTIN,MUNICIPAL,C,DENTON,N,6949,9741,13654,19140,26830,37608
1247,KARNES CITY,MUNICIPAL,L,KARNES,N,2314,2441,2566,2709,2871,3057
1248,KATY,MUNICIPAL,H,FORT BEND,Y,9967,12764,14328,14462,15549,16591
1248,KATY,MUNICIPAL,H,HARRIS,Y,12339,12585,12671,12756,13049,13398
1248,KATY,MUNICIPAL,H,WALLER,Y,4711,10430,13060,15329,17001,17808
1249,KAUFMAN,MUNICIPAL,C,KAUFMAN,N,7626,8606,12368,15632,18682,21791
1250,KEENE,MUNICIPAL,G,JOHNSON,N,6066,6361,6650,6876,7130,7421
1251,KELLER,MUNICIPAL,C,TARRANT,N,51130,51974,51974,51974,51974,51974
1253,KEMP,MUNICIPAL,C,KAUFMAN,N,1611,1671,1745,1813,1894,1987
1255,KEMPNER WSC,MUNICIPAL,G,BELL,Y,2224,2438,2601,2707,2826,2961
1255,KEMPNER WSC,MUNICIPAL,G,CORYELL,Y,4308,4350,4305,4197,4075,3938
1255,KEMPNER WSC,MUNICIPAL,G,LAMPASAS,Y,10482,10860,10908,10782,10641,10479
1255,KEMPNER WSC,MUNICIPAL,K,BURNET,Y,567,548,531,508,483,454
1256,KENEDY,MUNICIPAL,L,KARNES,N,3447,3640,3831,4046,4294,4577
1258,KENNEDALE,MUNICIPAL,C,TARRANT,N,10713,14532,19028,23760,28592,33035
1259,KERENS,MUNICIPAL,C,NAVARRO,N,1469,1359,1257,1163,1076,995
1260,KERMIT,MUNICIPAL,F,WINKLER,N,7184,8275,9297,10195,11175,12242
1261,KERRVILLE,MUNICIPAL,J,KERR,N,33038,34549,35614,37318,39037,40680
1263,KILGORE,MUNICIPAL,D,GREGG,Y,10696,10804,10735,10562,10389,10219
1263,KILGORE,MUNICIPAL,I,RUSK,Y,3657,3550,3377,3183,2990,2796
1264,KILLEEN,MUNICIPAL,G,BELL,N,173431,198764,221697,247195,272291,297387
1266,KINGSLAND WSC,MUNICIPAL,K,BURNET,Y,808,1013,1270,1593,1998,2506
1266,KINGSLAND WSC,MUNICIPAL,K,LLANO,Y,7650,8817,10162,11712,13499,15558
1267,KINGSVILLE,MUNICIPAL,N,KLEBERG,N,27641,28437,29380,30760,32131,33494
1269,KIRBY,MUNICIPAL,L,BEXAR,N,8962,10140,10365,10365,10365,10365
1270,KIRBYVILLE,MUNICIPAL,I,JASPER,N,2015,2009,2018,2048,2106,2205
1271,KNOX CITY,MUNICIPAL,G,KNOX,N,1004,999,996,991,986,984
1272,KOUNTZE,MUNICIPAL,I,HARDIN,N,2141,2129,2103,2057,2010,1965
1275,KRUM,MUNICIPAL,C,DENTON,N,7146,9532,12715,16961,22625,30180
1276,KYLE,MUNICIPAL,L,HAYS,N,61050,91138,124117,139145,144092,147735
1277,LA FERIA,MUNICIPAL,M,CAMERON,N,6210,6369,6425,6403,6379,6353
1278,LA GRANGE,MUNICIPAL,K,FAYETTE,N,4645,4553,4449,4426,4401,4373
1279,LA GRULLA,MUNICIPAL,M,STARR,N,8309,8878,9298,9569,9842,10119
1280,LA JOYA,MUNICIPAL,M,HIDALGO,N,4764,5080,5286,5399,5514,5630
1281,LA MARQUE,MUNICIPAL,H,GALVESTON,N,18972,20245,20868,21282,21555,21794
1282,LA PORTE,MUNICIPAL,H,HARRIS,N,35478,38029,38352,38592,37390,38350
1283,LA VERNIA,MUNICIPAL,L,WILSON,N,3135,3476,3815,4114,4457,4850
1284,LA VILLA,MUNICIPAL,M,HIDALGO,N,2092,2491,2731,2704,2676,2646
1285,LACKLAND AIR FORCE BASE,MUNICIPAL,L,BEXAR,N,14048,14048,14048,14048,14048,14048
1286,LA COSTE,MUNICIPAL,L,BEXAR,Y,17,19,21,22,24,27
1286,LA COSTE,MUNICIPAL,L,MEDINA,Y,1310,1290,1281,1296,1313,1330
1287,LACY LAKEVIEW,MUNICIPAL,G,MCLENNAN,N,7585,8166,8667,9183,9766,10423
1288,LADONIA,MUNICIPAL,C,FANNIN,N,774,953,1373,2026,2500,2500
1289,LAGO VISTA,MUNICIPAL,K,TRAVIS,N,16749,24793,34870,44503,46752,49000
1293,LAKE JACKSON,MUNICIPAL,H,BRAZORIA,N,26886,26227,25974,25428,24812,23928
1295,LAKE LIVINGSTON WSC,MUNICIPAL,H,LIBERTY,Y,969,969,969,969,969,969
1295,LAKE LIVINGSTON WSC,MUNICIPAL,H,POLK,Y,9887,10732,11150,11606,12107,12656
1295,LAKE LIVINGSTON WSC,MUNICIPAL,H,SAN JACINTO,Y,2330,2311,2248,2187,2119,2046
1295,LAKE LIVINGSTON WSC,MUNICIPAL,H,WALKER,Y,374,432,529,657,793,940
1295,LAKE LIVINGSTON WSC,MUNICIPAL,I,HARDIN,Y,146,146,144,140,137,134
1295,LAKE LIVINGSTON WSC,MUNICIPAL,I,POLK,Y,1115,1205,1250,1298,1346,1392
1296,LAKE TANGLEWOOD,MUNICIPAL,A,RANDALL,N,570,462,374,300,240,192
1298,LAKE WORTH,MUNICIPAL,C,TARRANT,N,5861,6414,6809,7145,7474,7767
1300,LAKESIDE,MUNICIPAL,C,TARRANT,N,2144,2144,2144,2144,2144,2144
1301,LAKESIDE CITY,MUNICIPAL,B,ARCHER,N,1046,990,929,871,818,764
1303,LAMESA,MUNICIPAL,O,DAWSON,N,7721,7666,7569,7400,7220,7024
1304,LAMPASAS,MUNICIPAL,G,LAMPASAS,N,8600,9500,10390,11152,11468,11297
1305,LANCASTER,MUNICIPAL,C,DALLAS,N,44667,47419,48875,49713,50637,51653
1306,LAREDO,MUNICIPAL,M,WEBB,N,267373,277989,281208,278353,275465,272541
1307,LAUGHLIN AIR FORCE BASE,MUNICIPAL,J,VAL VERDE,N,1640,1640,1640,1640,1640,1640
1309,LEAGUE CITY,MUNICIPAL,H,GALVESTON,Y,119625,125140,128569,130498,131855,133126
1309,LEAGUE CITY,MUNICIPAL,H,HARRIS,Y,2499,2516,2499,2481,2555,2626
1310,LEANDER,MUNICIPAL,G,WILLIAMSON,Y,137045,173735,185078,187376,188909,190010
1310,LEANDER,MUNICIPAL,K,TRAVIS,Y,31825,40207,39805,37624,36091,34990
1312,LEE COUNTY WSC,MUNICIPAL,G,LEE,Y,6918,7020,6916,6783,6634,6464
1312,LEE COUNTY WSC,MUNICIPAL,G,WASHINGTON,Y,120,128,136,145,154,164
1312,LEE COUNTY WSC,MUNICIPAL,K,BASTROP,Y,1517,2082,2756,3518,4383,5362
1312,LEE COUNTY WSC,MUNICIPAL,K,FAYETTE,Y,1198,1173,1146,1139,1133,1126
1314,LEON VALLEY,MUNICIPAL,L,BEXAR,N,15085,18291,18291,18291,18291,18291
1315,LEONARD,MUNICIPAL,C,FANNIN,N,2799,3019,3580,4187,5000,6000
1316,LEVELLAND,MUNICIPAL,O,HOCKLEY,N,12404,12510,12452,12386,12327,12278
1317,LEWISVILLE,MUNICIPAL,C,DALLAS,Y,1046,1053,1126,1141,1163,1163
1317,LEWISVILLE,MUNICIPAL,C,DENTON,Y,114210,114924,122855,124518,126942,126942
1318,LEXINGTON,MUNICIPAL,G,LEE,N,1951,1979,1950,1912,1869,1823
1319,LIBERTY,MUNICIPAL,H,LIBERTY,N,8205,8337,8502,8696,8793,8867
1320,LIBERTY CITY WSC,MUNICIPAL,D,GREGG,Y,4735,4784,4750,4673,4596,4518
1320,LIBERTY CITY WSC,MUNICIPAL,D,SMITH,Y,206,231,249,266,281,297
1321,LIBERTY HILL,MUNICIPAL,G,WILLIAMSON,N,6367,9260,12675,16400,20596,25316
1322,LILLY GROVE SUD,MUNICIPAL,I,NACOGDOCHES,N,2461,2541,2614,2736,2856,2975
1324,LINDALE,MUNICIPAL,D,SMITH,Y,3717,3838,3925,3954,3985,4018
1324,LINDALE,MUNICIPAL,I,SMITH,Y,1641,1698,1738,1754,1770,1787
1325,LINDALE RURAL WSC,MUNICIPAL,D,SMITH,Y,10049,11096,11830,12454,13080,13707
1325,LINDALE RURAL WSC,MUNICIPAL,I,SMITH,Y,3067,3302,3468,3595,3720,3842
1326,LINDEN,MUNICIPAL,D,CASS,N,1742,1667,1586,1519,1453,1387
1327,LINDSAY,MUNICIPAL,C,COOKE,N,1718,1758,1777,1777,1776,1776
1328,LITTLE ELM,MUNICIPAL,C,DENTON,N,44322,42372,44739,46710,48000,48000
1329,BELL COUNTY WCID 2,MUNICIPAL,G,BELL,N,1796,1902,1983,2027,2077,2135
1330,LITTLEFIELD,MUNICIPAL,O,LAMB,N,5558,5447,5368,5328,5359,5489
1331,LIVE OAK,MUNICIPAL,L,BEXAR,N,9829,9829,9829,9829,9829,9829
1332,"LIVESTOCK, ANDERSON",LIVESTOCK,I,ANDERSON,N,0,0,0,0,0,0
1333,"LIVESTOCK, ANDREWS",LIVESTOCK,F,ANDREWS,N,0,0,0,0,0,0
1334,"LIVESTOCK, ANGELINA",LIVESTOCK,I,ANGELINA,N,0,0,0,0,0,0
1335,"LIVESTOCK, ARANSAS",LIVESTOCK,N,ARANSAS,N,0,0,0,0,0,0
1336,"LIVESTOCK, ARCHER",LIVESTOCK,B,ARCHER,N,0,0,0,0,0,0
1337,"LIVESTOCK, ARMSTRONG",LIVESTOCK,A,ARMSTRONG,N,0,0,0,0,0,0
1338,"LIVESTOCK, ATASCOSA",LIVESTOCK,L,ATASCOSA,N,0,0,0,0,0,0
1339,"LIVESTOCK, AUSTIN",LIVESTOCK,H,AUSTIN,N,0,0,0,0,0,0
1340,"LIVESTOCK, BAILEY",LIVESTOCK,O,BAILEY,N,0,0,0,0,0,0
1341,"LIVESTOCK, BANDERA",LIVESTOCK,J,BANDERA,N,0,0,0,0,0,0
1342,"LIVESTOCK, BASTROP",LIVESTOCK,K,BASTROP,N,0,0,0,0,0,0
1343,"LIVESTOCK, BAYLOR",LIVESTOCK,B,BAYLOR,N,0,0,0,0,0,0
1344,"LIVESTOCK, BEE",LIVESTOCK,N,BEE,N,0,0,0,0,0,0
1345,"LIVESTOCK, BELL",LIVESTOCK,G,BELL,N,0,0,0,0,0,0
1346,"LIVESTOCK, BEXAR",LIVESTOCK,L,BEXAR,N,0,0,0,0,0,0
1347,"LIVESTOCK, BLANCO",LIVESTOCK,K,BLANCO,N,0,0,0,0,0,0
1348,"LIVESTOCK, BORDEN",LIVESTOCK,F,BORDEN,N,0,0,0,0,0,0
1349,"LIVESTOCK, BOSQUE",LIVESTOCK,G,BOSQUE,N,0,0,0,0,0,0
1350,"LIVESTOCK, BOWIE",LIVESTOCK,D,BOWIE,N,0,0,0,0,0,0
1351,"LIVESTOCK, BRAZORIA",LIVESTOCK,H,BRAZORIA,N,0,0,0,0,0,0
1352,"LIVESTOCK, BRAZOS",LIVESTOCK,G,BRAZOS,N,0,0,0,0,0,0
1353,"LIVESTOCK, BREWSTER",LIVESTOCK,E,BREWSTER,N,0,0,0,0,0,0
1354,"LIVESTOCK, BRISCOE",LIVESTOCK,O,BRISCOE,N,0,0,0,0,0,0
1355,"LIVESTOCK, BROOKS",LIVESTOCK,N,BROOKS,N,0,0,0,0,0,0
1356,"LIVESTOCK, BROWN",LIVESTOCK,F,BROWN,N,0,0,0,0,0,0
1357,"LIVESTOCK, BURLESON",LIVESTOCK,G,BURLESON,N,0,0,0,0,0,0
1358,"LIVESTOCK, BURNET",LIVESTOCK,K,BURNET,N,0,0,0,0,0,0
1359,"LIVESTOCK, CALDWELL",LIVESTOCK,L,CALDWELL,N,0,0,0,0,0,0
1360,"LIVESTOCK, CALHOUN",LIVESTOCK,L,CALHOUN,N,0,0,0,0,0,0
1361,"LIVESTOCK, CALLAHAN",LIVESTOCK,G,CALLAHAN,N,0,0,0,0,0,0
1362,"LIVESTOCK, CAMERON",LIVESTOCK,M,CAMERON,N,0,0,0,0,0,0
1363,"LIVESTOCK, CAMP",LIVESTOCK,D,CAMP,N,0,0,0,0,0,0
1364,"LIVESTOCK, CARSON",LIVESTOCK,A,CARSON,N,0,0,0,0,0,0
1365,"LIVESTOCK, CASS",LIVESTOCK,D,CASS,N,0,0,0,0,0,0
1366,"LIVESTOCK, CASTRO",LIVESTOCK,O,CASTRO,N,0,0,0,0,0,0
1367,"LIVESTOCK, CHAMBERS",LIVESTOCK,H,CHAMBERS,N,0,0,0,0,0,0
1368,"LIVESTOCK, CHEROKEE",LIVESTOCK,I,CHEROKEE,N,0,0,0,0,0,0
1369,"LIVESTOCK, CHILDRESS",LIVESTOCK,A,CHILDRESS,N,0,0,0,0,0,0
1370,"LIVESTOCK, CLAY",LIVESTOCK,B,CLAY,N,0,0,0,0,0,0
1371,"LIVESTOCK, COCHRAN",LIVESTOCK,O,COCHRAN,N,0,0,0,0,0,0
1372,"LIVESTOCK, COKE",LIVESTOCK,F,COKE,N,0,0,0,0,0,0
1373,"LIVESTOCK, COLEMAN",LIVESTOCK,F,COLEMAN,N,0,0,0,0,0,0
1374,"LIVESTOCK, COLLIN",LIVESTOCK,C,COLLIN,N,0,0,0,0,0,0
1375,"LIVESTOCK, COLLINGSWORTH",LIVESTOCK,A,COLLINGSWORTH,N,0,0,0,0,0,0
1376,"LIVESTOCK, COLORADO",LIVESTOCK,K,COLORADO,N,0,0,0,0,0,0
1377,"LIVESTOCK, COMAL",LIVESTOCK,L,COMAL,N,0,0,0,0,0,0
1378,"LIVESTOCK, COMANCHE",LIVESTOCK,G,COMANCHE,N,0,0,0,0,0,0
1379,"LIVESTOCK, CONCHO",LIVESTOCK,F,CONCHO,N,0,0,0,0,0,0
1380,"LIVESTOCK, COOKE",LIVESTOCK,C,COOKE,N,0,0,0,0,0,0
1381,"LIVESTOCK, CORYELL",LIVESTOCK,G,CORYELL,N,0,0,0,0,0,0
1382,"LIVESTOCK, COTTLE",LIVESTOCK,B,COTTLE,N,0,0,0,0,0,0
1383,"LIVESTOCK, CRANE",LIVESTOCK,F,CRANE,N,0,0,0,0,0,0
1384,"LIVESTOCK, CROCKETT",LIVESTOCK,F,CROCKETT,N,0,0,0,0,0,0
1385,"LIVESTOCK, CROSBY",LIVESTOCK,O,CROSBY,N,0,0,0,0,0,0
1386,"LIVESTOCK, CULBERSON",LIVESTOCK,E,CULBERSON,N,0,0,0,0,0,0
1387,"LIVESTOCK, DALLAM",LIVESTOCK,A,DALLAM,N,0,0,0,0,0,0
1388,"LIVESTOCK, DALLAS",LIVESTOCK,C,DALLAS,N,0,0,0,0,0,0
1389,"LIVESTOCK, DAWSON",LIVESTOCK,O,DAWSON,N,0,0,0,0,0,0
1390,"LIVESTOCK, DEAF SMITH",LIVESTOCK,O,DEAF SMITH,N,0,0,0,0,0,0
1391,"LIVESTOCK, DELTA",LIVESTOCK,D,DELTA,N,0,0,0,0,0,0
1392,"LIVESTOCK, DENTON",LIVESTOCK,C,DENTON,N,0,0,0,0,0,0
1393,"LIVESTOCK, DEWITT",LIVESTOCK,L,DEWITT,N,0,0,0,0,0,0
1394,"LIVESTOCK, DICKENS",LIVESTOCK,O,DICKENS,N,0,0,0,0,0,0
1395,"LIVESTOCK, DIMMIT",LIVESTOCK,L,DIMMIT,N,0,0,0,0,0,0
1396,"LIVESTOCK, DONLEY",LIVESTOCK,A,DONLEY,N,0,0,0,0,0,0
1397,"LIVESTOCK, DUVAL",LIVESTOCK,N,DUVAL,N,0,0,0,0,0,0
1398,"LIVESTOCK, EASTLAND",LIVESTOCK,G,EASTLAND,N,0,0,0,0,0,0
1399,"LIVESTOCK, ECTOR",LIVESTOCK,F,ECTOR,N,0,0,0,0,0,0
1400,"LIVESTOCK, EDWARDS",LIVESTOCK,J,EDWARDS,N,0,0,0,0,0,0
1401,"LIVESTOCK, ELLIS",LIVESTOCK,C,ELLIS,N,0,0,0,0,0,0
1402,"LIVESTOCK, EL PASO",LIVESTOCK,E,EL PASO,N,0,0,0,0,0,0
1403,"LIVESTOCK, ERATH",LIVESTOCK,G,ERATH,N,0,0,0,0,0,0
1404,"LIVESTOCK, FALLS",LIVESTOCK,G,FALLS,N,0,0,0,0,0,0
1405,"LIVESTOCK, FANNIN",LIVESTOCK,C,FANNIN,N,0,0,0,0,0,0
1406,"LIVESTOCK, FAYETTE",LIVESTOCK,K,FAYETTE,N,0,0,0,0,0,0
1407,"LIVESTOCK, FISHER",LIVESTOCK,G,FISHER,N,0,0,0,0,0,0
1408,"LIVESTOCK, FLOYD",LIVESTOCK,O,FLOYD,N,0,0,0,0,0,0
1409,"LIVESTOCK, FOARD",LIVESTOCK,B,FOARD,N,0,0,0,0,0,0
1410,"LIVESTOCK, FORT BEND",LIVESTOCK,H,FORT BEND,N,0,0,0,0,0,0
1411,"LIVESTOCK, FRANKLIN",LIVESTOCK,D,FRANKLIN,N,0,0,0,0,0,0
1412,"LIVESTOCK, FREESTONE",LIVESTOCK,C,FREESTONE,N,0,0,0,0,0,0
1413,"LIVESTOCK, FRIO",LIVESTOCK,L,FRIO,N,0,0,0,0,0,0
1414,"LIVESTOCK, GAINES",LIVESTOCK,O,GAINES,N,0,0,0,0,0,0
1415,"LIVESTOCK, GALVESTON",LIVESTOCK,H,GALVESTON,N,0,0,0,0,0,0
1416,"LIVESTOCK, GARZA",LIVESTOCK,O,GARZA,N,0,0,0,0,0,0
1417,"LIVESTOCK, GILLESPIE",LIVESTOCK,K,GILLESPIE,N,0,0,0,0,0,0
1418,"LIVESTOCK, GLASSCOCK",LIVESTOCK,F,GLASSCOCK,N,0,0,0,0,0,0
1419,"LIVESTOCK, GOLIAD",LIVESTOCK,L,GOLIAD,N,0,0,0,0,0,0
1420,"LIVESTOCK, GONZALES",LIVESTOCK,L,GONZALES,N,0,0,0,0,0,0
1421,"LIVESTOCK, GRAY",LIVESTOCK,A,GRAY,N,0,0,0,0,0,0
1422,"LIVESTOCK, GRAYSON",LIVESTOCK,C,GRAYSON,N,0,0,0,0,0,0
1423,"LIVESTOCK, GREGG",LIVESTOCK,D,GREGG,N,0,0,0,0,0,0
1424,"LIVESTOCK, GRIMES",LIVESTOCK,G,GRIMES,N,0,0,0,0,0,0
1425,"LIVESTOCK, GUADALUPE",LIVESTOCK,L,GUADALUPE,N,0,0,0,0,0,0
1426,"LIVESTOCK, HALE",LIVESTOCK,O,HALE,N,0,0,0,0,0,0
1427,"LIVESTOCK, HALL",LIVESTOCK,A,HALL,N,0,0,0,0,0,0
1428,"LIVESTOCK, HAMILTON",LIVESTOCK,G,HAMILTON,N,0,0,0,0,0,0
1429,"LIVESTOCK, HANSFORD",LIVESTOCK,A,HANSFORD,N,0,0,0,0,0,0
1430,"LIVESTOCK, HARDEMAN",LIVESTOCK,B,HARDEMAN,N,0,0,0,0,0,0
1431,"LIVESTOCK, HARDIN",LIVESTOCK,I,HARDIN,N,0,0,0,0,0,0
1432,"LIVESTOCK, HARRIS",LIVESTOCK,H,HARRIS,N,0,0,0,0,0,0
1433,"LIVESTOCK, HARRISON",LIVESTOCK,D,HARRISON,N,0,0,0,0,0,0
1434,"LIVESTOCK, HARTLEY",LIVESTOCK,A,HARTLEY,N,0,0,0,0,0,0
1435,"LIVESTOCK, HASKELL",LIVESTOCK,G,HASKELL,N,0,0,0,0,0,0
1436,"LIVESTOCK, HAYS",LIVESTOCK,K,HAYS,Y,0,0,0,0,0,0
1436,"LIVESTOCK, HAYS",LIVESTOCK,L,HAYS,Y,0,0,0,0,0,0
1437,"LIVESTOCK, HEMPHILL",LIVESTOCK,A,HEMPHILL,N,0,0,0,0,0,0
1438,"LIVESTOCK, HENDERSON",LIVESTOCK,C,HENDERSON,Y,0,0,0,0,0,0
1438,"LIVESTOCK, HENDERSON",LIVESTOCK,I,HENDERSON,Y,0,0,0,0,0,0
1439,"LIVESTOCK, HIDALGO",LIVESTOCK,M,HIDALGO,N,0,0,0,0,0,0
1440,"LIVESTOCK, HILL",LIVESTOCK,G,HILL,N,0,0,0,0,0,0
1441,"LIVESTOCK, HOCKLEY",LIVESTOCK,O,HOCKLEY,N,0,0,0,0,0,0
1442,"LIVESTOCK, HOOD",LIVESTOCK,G,HOOD,N,0,0,0,0,0,0
1443,"LIVESTOCK, HOPKINS",LIVESTOCK,D,HOPKINS,N,0,0,0,0,0,0
1444,"LIVESTOCK, HOUSTON",LIVESTOCK,I,HOUSTON,N,0,0,0,0,0,0
1445,"LIVESTOCK, HOWARD",LIVESTOCK,F,HOWARD,N,0,0,0,0,0,0
1446,"LIVESTOCK, HUDSPETH",LIVESTOCK,E,HUDSPETH,N,0,0,0,0,0,0
1447,"LIVESTOCK, HUNT",LIVESTOCK,D,HUNT,N,0,0,0,0,0,0
1448,"LIVESTOCK, HUTCHINSON",LIVESTOCK,A,HUTCHINSON,N,0,0,0,0,0,0
1449,"LIVESTOCK, IRION",LIVESTOCK,F,IRION,N,0,0,0,0,0,0
1450,"LIVESTOCK, JACK",LIVESTOCK,C,JACK,N,0,0,0,0,0,0
1451,"LIVESTOCK, JACKSON",LIVESTOCK,P,JACKSON,N,0,0,0,0,0,0
1452,"LIVESTOCK, JASPER",LIVESTOCK,I,JASPER,N,0,0,0,0,0,0
1453,"LIVESTOCK, JEFF DAVIS",LIVESTOCK,E,JEFF DAVIS,N,0,0,0,0,0,0
1454,"LIVESTOCK, JEFFERSON",LIVESTOCK,I,JEFFERSON,N,0,0,0,0,0,0
1455,"LIVESTOCK, JIM HOGG",LIVESTOCK,M,JIM HOGG,N,0,0,0,0,0,0
1456,"LIVESTOCK, JIM WELLS",LIVESTOCK,N,JIM WELLS,N,0,0,0,0,0,0
1457,"LIVESTOCK, JOHNSON",LIVESTOCK,G,JOHNSON,N,0,0,0,0,0,0
1458,"LIVESTOCK, JONES",LIVESTOCK,G,JONES,N,0,0,0,0,0,0
1459,"LIVESTOCK, KARNES",LIVESTOCK,L,KARNES,N,0,0,0,0,0,0
1460,"LIVESTOCK, KAUFMAN",LIVESTOCK,C,KAUFMAN,N,0,0,0,0,0,0
1461,"LIVESTOCK, KENDALL",LIVESTOCK,L,KENDALL,N,0,0,0,0,0,0
1462,"LIVESTOCK, KENEDY",LIVESTOCK,N,KENEDY,N,0,0,0,0,0,0
1463,"LIVESTOCK, KENT",LIVESTOCK,G,KENT,N,0,0,0,0,0,0
1464,"LIVESTOCK, KERR",LIVESTOCK,J,KERR,N,0,0,0,0,0,0
1465,"LIVESTOCK, KIMBLE",LIVESTOCK,F,KIMBLE,N,0,0,0,0,0,0
1466,"LIVESTOCK, KING",LIVESTOCK,B,KING,N,0,0,0,0,0,0
1467,"LIVESTOCK, KINNEY",LIVESTOCK,J,KINNEY,N,0,0,0,0,0,0
1468,"LIVESTOCK, KLEBERG",LIVESTOCK,N,KLEBERG,N,0,0,0,0,0,0
1469,"LIVESTOCK, KNOX",LIVESTOCK,G,KNOX,N,0,0,0,0,0,0
