EntityId,MapSourceId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,SourceName,SourceType,WmsId,WmsSponsorRegion,WmsName,WmsType,SS2030,SS2040,SS2050,SS2060,SS2070,SS2080
1605,390,LUCAS,MUNICIPAL,C,COLLIN,N,TRINITY INDIRECT REUSE,REUSE,2418,C,NTMWD - EXPANDED WETLAND REUSE,INDIRECT REUSE,103,87,143,174,100,97
1605,390,LUCAS,MUNICIPAL,C,COLLIN,N,TRINITY INDIRECT REUSE,REUSE,4750,C,NTMWD - ADDITIONAL LAVON WATERSHED REUSE,INDIRECT REUSE,0,57,149,229,134,131
1605,425,LUCAS,MUNICIPAL,C,COLLIN,N,MARVIN NICHOLS LAKE/RESERVOIR,SURFACE WATER,2429,C,"MARVIN NICHOLS (328) STRATEGY FOR NTMWD, TRWD, AND UTRWD",NEW MAJOR RESERVOIR,0,0,0,0,454,431
1605,457,LUCAS,MUNICIPAL,C,COLLIN,N,O' THE PINES LAKE/RESERVOIR,SURFACE WATER,5871,C,NTMWD - LAKE O' THE PINES (CYPRESS BASIN SUPPLIES),OTHER SURFACE WATER,0,202,238,229,112,98
1605,457,LUCAS,MUNICIPAL,C,COLLIN,N,O' THE PINES LAKE/RESERVOIR,SURFACE WATER,5873,C,NTMWD - LAKE O' THE PINES (MANUFACTURING MORRIS),OTHER SURFACE WATER,0,153,187,188,99,94
1605,748,LUCAS,MUNICIPAL,C,COLLIN,N,TOLEDO BEND LAKE/RESERVOIR,SURFACE WATER,7192,C,"TOLEDO BEND RESERVOIR FOR TRWD, NTMWD AND UTRWD",OTHER SURFACE WATER,0,0,0,0,306,290
1605,854,LUCAS,MUNICIPAL,C,COLLIN,N,WRIGHT PATMAN LAKE/RESERVOIR,SURFACE WATER,4767,C,WRIGHT PATMAN REALLOCATION FOR NTMWD AND TRWD,OTHER SURFACE WATER,0,0,0,0,0,181
1605,953,LUCAS,MUNICIPAL,C,COLLIN,N,SABINE INDIRECT REUSE,REUSE,5874,C,NTMWD - SABINE CREEK WWTP REUSE,INDIRECT REUSE,0,16,34,43,29,31
1605,1068,LUCAS,MUNICIPAL,C,COLLIN,N,NORTH TEXAS MWD LAKE/RESERVOIR SYSTEM,SURFACE WATER,4864,C,NTMWD - ADDITIONAL MEASURES TO ACCESS FULL LAVON YIELD,OTHER SURFACE WATER,0,60,68,62,30,26
1605,1068,LUCAS,MUNICIPAL,C,COLLIN,N,NORTH TEXAS MWD LAKE/RESERVOIR SYSTEM,SURFACE WATER,6292,C,NTMWD - TEXOMA BLENDING,OTHER SURFACE WATER,37,175,362,367,340,319
1607,,LULING,MUNICIPAL,L,CALDWELL,Y,DEMAND REDUCTION,DEMAND REDUCTION,6024,L,MUNICIPAL WATER CONSERVATION - WATER USE REDUCTION - LULING,MUNICIPAL CONSERVATION,3,19,40,61,81,104
1607,,LULING,MUNICIPAL,L,CALDWELL,Y,DEMAND REDUCTION,DEMAND REDUCTION,6132,L,MUNICIPAL WATER CONSERVATION - WATER LOSS MITIGATION - LULING,MUNICIPAL CONSERVATION,16,16,16,16,18,18
1607,,LULING,MUNICIPAL,L,CALDWELL,Y,DEMAND REDUCTION,DEMAND REDUCTION,6889,L,DROUGHT MANAGEMENT - LULING,DROUGHT MANAGEMENT,38,38,39,41,42,44
1607,,LULING,MUNICIPAL,L,GONZALES,Y,DEMAND REDUCTION,DEMAND REDUCTION,6024,L,MUNICIPAL WATER CONSERVATION - WATER USE REDUCTION - LULING,MUNICIPAL CONSERVATION,0,0,0,0,1,1
1607,90,LULING,MUNICIPAL,L,CALDWELL,Y,CARRIZO-WILCOX AQUIFER | GONZALES,GROUNDWATER,999,L,GBRA WATERSECURE,GROUNDWATER WELLS AND OTHER,0,128,188,190,195,157
1607,90,LULING,MUNICIPAL,L,GONZALES,Y,CARRIZO-WILCOX AQUIFER | GONZALES,GROUNDWATER,999,L,GBRA WATERSECURE,GROUNDWATER WELLS AND OTHER,0,2,2,2,2,2
1607,879,LULING,MUNICIPAL,L,CALDWELL,Y,GBRA LOWER BASIN OFF-CHANNEL LAKE/RESERVOIR,SURFACE WATER,999,L,GBRA WATERSECURE,NEW MAJOR RESERVOIR,0,1200,1163,1162,1159,1182
1607,879,LULING,MUNICIPAL,L,GONZALES,Y,GBRA LOWER BASIN OFF-CHANNEL LAKE/RESERVOIR,SURFACE WATER,999,L,GBRA WATERSECURE,NEW MAJOR RESERVOIR,0,12,11,11,11,11
1607,1066,LULING,MUNICIPAL,L,CALDWELL,Y,CARRIZO-WILCOX AQUIFER ASR | GONZALES,GROUNDWATER,999,L,GBRA WATERSECURE,AQUIFER STORAGE AND RECOVERY,0,717,695,694,692,707
1607,1066,LULING,MUNICIPAL,L,GONZALES,Y,CARRIZO-WILCOX AQUIFER ASR | GONZALES,GROUNDWATER,999,L,GBRA WATERSECURE,AQUIFER STORAGE AND RECOVERY,0,7,7,7,7,7
1609,,LUMBERTON MUD,MUNICIPAL,I,HARDIN,N,DEMAND REDUCTION,DEMAND REDUCTION,6767,I,"MUNICIPAL CONSERVATION, WATER LOSS MITIGATION - LUMBERTON MUD",MUNICIPAL CONSERVATION,1,5,8,8,8,8
1610,6,LYFORD,MUNICIPAL,M,WILLACY,N,AMISTAD-FALCON LAKE/RESERVOIR SYSTEM,DEMAND REDUCTION,3140,M,DELTA LAKE ID CONSERVATION,MUNICIPAL CONSERVATION,40,82,122,164,204,246
1610,6,LYFORD,MUNICIPAL,M,WILLACY,N,AMISTAD-FALCON LAKE/RESERVOIR SYSTEM,SURFACE WATER,3537,M,CONVERSION OF SURFACE WATER RIGHTS - WWP REDUCTION,OTHER SURFACE WATER,0,50,50,50,50,50
1610,348,LYFORD,MUNICIPAL,M,WILLACY,N,GULF COAST AQUIFER SYSTEM | WILLACY,GROUNDWATER,2576,M,LYFORD - BRACKISH GROUNDWATER WELL AND DESALINATION,GROUNDWATER DESALINATION,0,560,560,560,560,560
1611,,LYTLE,MUNICIPAL,L,ATASCOSA,Y,DEMAND REDUCTION,DEMAND REDUCTION,2649,L,DROUGHT MANAGEMENT - LYTLE,DROUGHT MANAGEMENT,19,19,21,22,24,25
1611,,LYTLE,MUNICIPAL,L,ATASCOSA,Y,DEMAND REDUCTION,DEMAND REDUCTION,6025,L,MUNICIPAL WATER CONSERVATION - WATER USE REDUCTION - LYTLE,MUNICIPAL CONSERVATION,10,90,106,124,145,166
1611,,LYTLE,MUNICIPAL,L,ATASCOSA,Y,DEMAND REDUCTION,DEMAND REDUCTION,6134,L,MUNICIPAL WATER CONSERVATION - WATER LOSS MITIGATION - LYTLE,MUNICIPAL CONSERVATION,41,10,12,12,12,14
1611,,LYTLE,MUNICIPAL,L,BEXAR,Y,DEMAND REDUCTION,DEMAND REDUCTION,2649,L,DROUGHT MANAGEMENT - LYTLE,DROUGHT MANAGEMENT,2,2,2,2,2,3
1611,,LYTLE,MUNICIPAL,L,BEXAR,Y,DEMAND REDUCTION,DEMAND REDUCTION,6025,L,MUNICIPAL WATER CONSERVATION - WATER USE REDUCTION - LYTLE,MUNICIPAL CONSERVATION,1,9,11,13,16,19
1611,,LYTLE,MUNICIPAL,L,BEXAR,Y,DEMAND REDUCTION,DEMAND REDUCTION,6134,L,MUNICIPAL WATER CONSERVATION - WATER LOSS MITIGATION - LYTLE,MUNICIPAL CONSERVATION,4,1,1,1,1,1
1611,,LYTLE,MUNICIPAL,L,MEDINA,Y,DEMAND REDUCTION,DEMAND REDUCTION,2649,L,DROUGHT MANAGEMENT - LYTLE,DROUGHT MANAGEMENT,4,5,5,5,5,5
1611,,LYTLE,MUNICIPAL,L,MEDINA,Y,DEMAND REDUCTION,DEMAND REDUCTION,6025,L,MUNICIPAL WATER CONSERVATION - WATER USE REDUCTION - LYTLE,MUNICIPAL CONSERVATION,2,22,25,29,32,36
1611,,LYTLE,MUNICIPAL,L,MEDINA,Y,DEMAND REDUCTION,DEMAND REDUCTION,6134,L,MUNICIPAL WATER CONSERVATION - WATER LOSS MITIGATION - LYTLE,MUNICIPAL CONSERVATION,9,3,3,3,3,3
1611,207,LYTLE,MUNICIPAL,L,ATASCOSA,Y,EDWARDS-BFZ AQUIFER | ATASCOSA,GROUNDWATER,2833,L,EDWARDS TRANSFERS,GROUNDWATER WELLS AND OTHER,150,150,149,150,149,150
1611,207,LYTLE,MUNICIPAL,L,BEXAR,Y,EDWARDS-BFZ AQUIFER | ATASCOSA,GROUNDWATER,2833,L,EDWARDS TRANSFERS,GROUNDWATER WELLS AND OTHER,15,15,16,16,17,17
1611,207,LYTLE,MUNICIPAL,L,MEDINA,Y,EDWARDS-BFZ AQUIFER | ATASCOSA,GROUNDWATER,2833,L,EDWARDS TRANSFERS,GROUNDWATER WELLS AND OTHER,35,35,35,34,34,33
1611,1205,LYTLE,MUNICIPAL,L,ATASCOSA,Y,TRINITY AQUIFER ASR | MEDINA,GROUNDWATER,6290,L,MEDINA COUNTY REGIONAL ASR,AQUIFER STORAGE AND RECOVERY,0,302,300,301,302,606
1611,1205,LYTLE,MUNICIPAL,L,BEXAR,Y,TRINITY AQUIFER ASR | MEDINA,GROUNDWATER,6290,L,MEDINA COUNTY REGIONAL ASR,AQUIFER STORAGE AND RECOVERY,0,30,32,33,33,68
1611,1205,LYTLE,MUNICIPAL,L,MEDINA,Y,TRINITY AQUIFER ASR | MEDINA,GROUNDWATER,6290,L,MEDINA COUNTY REGIONAL ASR,AQUIFER STORAGE AND RECOVERY,0,71,71,69,68,132
1613,,MABANK,MUNICIPAL,C,HENDERSON,Y,DEMAND REDUCTION,DEMAND REDUCTION,1901,C,CONSERVATION - MABANK,MUNICIPAL CONSERVATION,17,26,29,32,36,41
1613,,MABANK,MUNICIPAL,C,HENDERSON,Y,DEMAND REDUCTION,DEMAND REDUCTION,2397,C,"CONSERVATION, WATER LOSS CONTROL - MABANK",MUNICIPAL CONSERVATION,16,50,66,68,70,74
1613,,MABANK,MUNICIPAL,C,KAUFMAN,Y,DEMAND REDUCTION,DEMAND REDUCTION,1901,C,CONSERVATION - MABANK,MUNICIPAL CONSERVATION,30,44,51,55,59,65
1613,,MABANK,MUNICIPAL,C,KAUFMAN,Y,DEMAND REDUCTION,DEMAND REDUCTION,2397,C,"CONSERVATION, WATER LOSS CONTROL - MABANK",MUNICIPAL CONSERVATION,28,85,113,113,113,115
1613,,MABANK,MUNICIPAL,D,VAN ZANDT,Y,DEMAND REDUCTION,DEMAND REDUCTION,1901,C,CONSERVATION - MABANK,MUNICIPAL CONSERVATION,2,3,3,4,4,5
1613,,MABANK,MUNICIPAL,D,VAN ZANDT,Y,DEMAND REDUCTION,DEMAND REDUCTION,2397,C,"CONSERVATION, WATER LOSS CONTROL - MABANK",MUNICIPAL CONSERVATION,1,5,7,8,9,9
1613,71,MABANK,MUNICIPAL,C,HENDERSON,Y,CARRIZO-WILCOX AQUIFER | ANDERSON,GROUNDWATER,4745,C,TRWD - CARRIZO-WILCOX GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,6,7,4,4
1613,71,MABANK,MUNICIPAL,C,KAUFMAN,Y,CARRIZO-WILCOX AQUIFER | ANDERSON,GROUNDWATER,4745,C,TRWD - CARRIZO-WILCOX GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,13,13,9,9
1613,71,MABANK,MUNICIPAL,D,VAN ZANDT,Y,CARRIZO-WILCOX AQUIFER | ANDERSON,GROUNDWATER,4745,C,TRWD - CARRIZO-WILCOX GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,1,1,1,1
1613,88,MABANK,MUNICIPAL,C,HENDERSON,Y,CARRIZO-WILCOX AQUIFER | FREESTONE,GROUNDWATER,4745,C,TRWD - CARRIZO-WILCOX GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,2,3,2,2
1613,88,MABANK,MUNICIPAL,C,KAUFMAN,Y,CARRIZO-WILCOX AQUIFER | FREESTONE,GROUNDWATER,4745,C,TRWD - CARRIZO-WILCOX GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,4,4,3,3
1613,390,MABANK,MUNICIPAL,C,HENDERSON,Y,TRINITY INDIRECT REUSE,REUSE,2467,C,TRWD - MARTY LEONARD (CEDAR CREEK) WETLANDS,INDIRECT REUSE,7,13,12,18,17,21
1613,390,MABANK,MUNICIPAL,C,HENDERSON,Y,TRINITY INDIRECT REUSE,REUSE,4746,C,TRWD - REUSE FROM TRA CENTRAL RWS,INDIRECT REUSE,0,26,28,38,26,26
1613,390,MABANK,MUNICIPAL,C,HENDERSON,Y,TRINITY INDIRECT REUSE,REUSE,5982,C,TRWD - REUSE FROM MARY'S CREEK WRF,INDIRECT REUSE,7,13,10,12,10,12
1613,390,MABANK,MUNICIPAL,C,HENDERSON,Y,TRINITY INDIRECT REUSE,REUSE,5994,C,TRWD - ADDITIONAL RICHLAND CHAMBERS REUSE,INDIRECT REUSE,44,49,38,40,27,25
1613,390,MABANK,MUNICIPAL,C,KAUFMAN,Y,TRINITY INDIRECT REUSE,REUSE,2467,C,TRWD - MARTY LEONARD (CEDAR CREEK) WETLANDS,INDIRECT REUSE,13,22,21,31,27,33
1613,390,MABANK,MUNICIPAL,C,KAUFMAN,Y,TRINITY INDIRECT REUSE,REUSE,4746,C,TRWD - REUSE FROM TRA CENTRAL RWS,INDIRECT REUSE,0,45,48,64,41,41
1613,390,MABANK,MUNICIPAL,C,KAUFMAN,Y,TRINITY INDIRECT REUSE,REUSE,5982,C,TRWD - REUSE FROM MARY'S CREEK WRF,INDIRECT REUSE,13,21,17,22,16,17
1613,390,MABANK,MUNICIPAL,C,KAUFMAN,Y,TRINITY INDIRECT REUSE,REUSE,5994,C,TRWD - ADDITIONAL RICHLAND CHAMBERS REUSE,INDIRECT REUSE,82,79,63,67,43,40
1613,390,MABANK,MUNICIPAL,D,VAN ZANDT,Y,TRINITY INDIRECT REUSE,REUSE,2467,C,TRWD - MARTY LEONARD (CEDAR CREEK) WETLANDS,INDIRECT REUSE,1,1,1,2,2,3
1613,390,MABANK,MUNICIPAL,D,VAN ZANDT,Y,TRINITY INDIRECT REUSE,REUSE,4746,C,TRWD - REUSE FROM TRA CENTRAL RWS,INDIRECT REUSE,0,3,3,4,3,3
1613,390,MABANK,MUNICIPAL,D,VAN ZANDT,Y,TRINITY INDIRECT REUSE,REUSE,5982,C,TRWD - REUSE FROM MARY'S CREEK WRF,INDIRECT REUSE,1,1,1,2,1,1
1613,390,MABANK,MUNICIPAL,D,VAN ZANDT,Y,TRINITY INDIRECT REUSE,REUSE,5994,C,TRWD - ADDITIONAL RICHLAND CHAMBERS REUSE,INDIRECT REUSE,4,4,6,5,4,5
1613,425,MABANK,MUNICIPAL,C,HENDERSON,Y,MARVIN NICHOLS LAKE/RESERVOIR,SURFACE WATER,2429,C,"MARVIN NICHOLS (328) STRATEGY FOR NTMWD, TRWD, AND UTRWD",NEW MAJOR RESERVOIR,0,0,0,0,63,64
1613,425,MABANK,MUNICIPAL,C,KAUFMAN,Y,MARVIN NICHOLS LAKE/RESERVOIR,SURFACE WATER,2429,C,"MARVIN NICHOLS (328) STRATEGY FOR NTMWD, TRWD, AND UTRWD",NEW MAJOR RESERVOIR,0,0,0,0,103,101
1613,425,MABANK,MUNICIPAL,D,VAN ZANDT,Y,MARVIN NICHOLS LAKE/RESERVOIR,SURFACE WATER,2429,C,"MARVIN NICHOLS (328) STRATEGY FOR NTMWD, TRWD, AND UTRWD",NEW MAJOR RESERVOIR,0,0,0,0,8,8
1613,609,MABANK,MUNICIPAL,C,HENDERSON,Y,QUEEN CITY AQUIFER | ANDERSON,GROUNDWATER,4745,C,TRWD - CARRIZO-WILCOX GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,6,7,4,4
1613,609,MABANK,MUNICIPAL,C,KAUFMAN,Y,QUEEN CITY AQUIFER | ANDERSON,GROUNDWATER,4745,C,TRWD - CARRIZO-WILCOX GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,11,11,7,7
1613,609,MABANK,MUNICIPAL,D,VAN ZANDT,Y,QUEEN CITY AQUIFER | ANDERSON,GROUNDWATER,4745,C,TRWD - CARRIZO-WILCOX GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,1,1,1,1
1613,740,MABANK,MUNICIPAL,C,HENDERSON,Y,TEHUACANA LAKE/RESERVOIR,SURFACE WATER,2182,C,TRWD - TEHUACANA,NEW MAJOR RESERVOIR,0,0,13,14,10,10
1613,740,MABANK,MUNICIPAL,C,KAUFMAN,Y,TEHUACANA LAKE/RESERVOIR,SURFACE WATER,2182,C,TRWD - TEHUACANA,NEW MAJOR RESERVOIR,0,0,23,23,15,15
1613,740,MABANK,MUNICIPAL,D,VAN ZANDT,Y,TEHUACANA LAKE/RESERVOIR,SURFACE WATER,2182,C,TRWD - TEHUACANA,NEW MAJOR RESERVOIR,0,0,1,2,1,1
1613,748,MABANK,MUNICIPAL,C,HENDERSON,Y,TOLEDO BEND LAKE/RESERVOIR,SURFACE WATER,7192,C,"TOLEDO BEND RESERVOIR FOR TRWD, NTMWD AND UTRWD",OTHER SURFACE WATER,0,0,0,0,43,43
1613,748,MABANK,MUNICIPAL,C,KAUFMAN,Y,TOLEDO BEND LAKE/RESERVOIR,SURFACE WATER,7192,C,"TOLEDO BEND RESERVOIR FOR TRWD, NTMWD AND UTRWD",OTHER SURFACE WATER,0,0,0,0,69,68
1613,748,MABANK,MUNICIPAL,D,VAN ZANDT,Y,TOLEDO BEND LAKE/RESERVOIR,SURFACE WATER,7192,C,"TOLEDO BEND RESERVOIR FOR TRWD, NTMWD AND UTRWD",OTHER SURFACE WATER,0,0,0,0,5,6
1613,854,MABANK,MUNICIPAL,C,HENDERSON,Y,WRIGHT PATMAN LAKE/RESERVOIR,SURFACE WATER,4767,C,WRIGHT PATMAN REALLOCATION FOR NTMWD AND TRWD,OTHER SURFACE WATER,0,0,0,0,0,27
1613,854,MABANK,MUNICIPAL,C,KAUFMAN,Y,WRIGHT PATMAN LAKE/RESERVOIR,SURFACE WATER,4767,C,WRIGHT PATMAN REALLOCATION FOR NTMWD AND TRWD,OTHER SURFACE WATER,0,0,0,0,0,43
1613,854,MABANK,MUNICIPAL,D,VAN ZANDT,Y,WRIGHT PATMAN LAKE/RESERVOIR,SURFACE WATER,4767,C,WRIGHT PATMAN REALLOCATION FOR NTMWD AND TRWD,OTHER SURFACE WATER,0,0,0,0,0,3
1613,1123,MABANK,MUNICIPAL,C,HENDERSON,Y,TRINITY AQUIFER ASR | TARRANT,GROUNDWATER,4936,C,TRWD - AQUIFER STORAGE AND RECOVERY PILOT,AQUIFER STORAGE AND RECOVERY,2,2,3,4,2,3
1613,1123,MABANK,MUNICIPAL,C,KAUFMAN,Y,TRINITY AQUIFER ASR | TARRANT,GROUNDWATER,4936,C,TRWD - AQUIFER STORAGE AND RECOVERY PILOT,AQUIFER STORAGE AND RECOVERY,3,3,5,5,4,3
1614,279,MACBEE SUD,MUNICIPAL,C,KAUFMAN,Y,FORK LAKE/RESERVOIR,SURFACE WATER,6632,D,INCREASE CONTRACT - MACBEE SUD TO SRA,OTHER SURFACE WATER,0,0,0,0,29,28
1614,279,MACBEE SUD,MUNICIPAL,D,HUNT,Y,FORK LAKE/RESERVOIR,SURFACE WATER,6632,D,INCREASE CONTRACT - MACBEE SUD TO SRA,OTHER SURFACE WATER,0,0,0,0,17,14
1614,279,MACBEE SUD,MUNICIPAL,D,VAN ZANDT,Y,FORK LAKE/RESERVOIR,SURFACE WATER,6632,D,INCREASE CONTRACT - MACBEE SUD TO SRA,OTHER SURFACE WATER,0,0,0,0,950,954
1615,854,MACEDONIA EYLAU MUD 1,MUNICIPAL,D,BOWIE,N,WRIGHT PATMAN LAKE/RESERVOIR,SURFACE WATER,2937,D,RIVERBEND STRATEGY,OTHER SURFACE WATER,710,705,698,688,677,666
1616,,MADERA VALLEY WSC,MUNICIPAL,F,REEVES,N,DEMAND REDUCTION,DEMAND REDUCTION,577,F,MUNICIPAL CONSERVATION - MADERA VALLEY WSC,MUNICIPAL CONSERVATION,6,6,7,7,8,8
1616,1001,MADERA VALLEY WSC,MUNICIPAL,F,REEVES,N,EDWARDS-TRINITY-PLATEAU AND PECOS VALLEY AQUIFERS | REEVES,GROUNDWATER,6267,F,DEVELOP EDWARDS-TRINITY PLATEAU AQUIFER SUPPLIES - MADERA VALLEY WSC ,GROUNDWATER WELLS AND OTHER,0,333,333,333,333,333
1617,,MADISONVILLE,MUNICIPAL,H,MADISON,N,DEMAND REDUCTION,DEMAND REDUCTION,439,H,"WATER LOSS REDUCTION, MADISONVILLE",MUNICIPAL CONSERVATION,14,40,64,85,105,122
1617,,MADISONVILLE,MUNICIPAL,H,MADISON,N,DEMAND REDUCTION,DEMAND REDUCTION,4219,H,"MUNICIPAL CONSERVATION, MADISONVILLE",MUNICIPAL CONSERVATION,25,41,47,49,47,49
1617,1061,MADISONVILLE,MUNICIPAL,H,MADISON,N,YEGUA-JACKSON AQUIFER | MADISON,GROUNDWATER,4353,H,"EXPANDED USE OF GROUNDWATER, MADISON COUNTY",GROUNDWATER WELLS AND OTHER,131,0,0,0,0,0
1618,,MAGNOLIA,MUNICIPAL,H,MONTGOMERY,N,DEMAND REDUCTION,DEMAND REDUCTION,235,H,"MUNICIPAL CONSERVATION, MAGNOLIA",MUNICIPAL CONSERVATION,20,38,50,57,57,61
1618,,MAGNOLIA,MUNICIPAL,H,MONTGOMERY,N,DEMAND REDUCTION,DEMAND REDUCTION,7226,H,MUNICIPAL DROUGHT MANAGEMENT,DROUGHT MANAGEMENT,4,12,14,15,15,15
1618,330,MAGNOLIA,MUNICIPAL,H,MONTGOMERY,N,GULF COAST AQUIFER SYSTEM | MONTGOMERY,GROUNDWATER,5519,H,MONTGOMERY COUNTY SUPPLY EXPANSION - GROUNDWATER OFFSET,GROUNDWATER WELLS AND OTHER,4,193,393,484,544,602
1619,,MALAKOFF,MUNICIPAL,C,HENDERSON,N,DEMAND REDUCTION,DEMAND REDUCTION,1903,C,CONSERVATION - MALAKOFF,MUNICIPAL CONSERVATION,5,8,9,10,11,12
1619,,MALAKOFF,MUNICIPAL,C,HENDERSON,N,DEMAND REDUCTION,DEMAND REDUCTION,2383,C,"CONSERVATION, WATER LOSS CONTROL - MALAKOFF",MUNICIPAL CONSERVATION,6,20,28,28,28,29
1619,71,MALAKOFF,MUNICIPAL,C,HENDERSON,N,CARRIZO-WILCOX AQUIFER | ANDERSON,GROUNDWATER,4745,C,TRWD - CARRIZO-WILCOX GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,3,3,2,2
1619,88,MALAKOFF,MUNICIPAL,C,HENDERSON,N,CARRIZO-WILCOX AQUIFER | FREESTONE,GROUNDWATER,4745,C,TRWD - CARRIZO-WILCOX GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,1,1,1,1
1619,390,MALAKOFF,MUNICIPAL,C,HENDERSON,N,TRINITY INDIRECT REUSE,REUSE,2467,C,TRWD - MARTY LEONARD (CEDAR CREEK) WETLANDS,INDIRECT REUSE,3,5,5,8,7,8
1619,390,MALAKOFF,MUNICIPAL,C,HENDERSON,N,TRINITY INDIRECT REUSE,REUSE,4746,C,TRWD - REUSE FROM TRA CENTRAL RWS,INDIRECT REUSE,0,11,12,16,10,10
1619,390,MALAKOFF,MUNICIPAL,C,HENDERSON,N,TRINITY INDIRECT REUSE,REUSE,5982,C,TRWD - REUSE FROM MARY'S CREEK WRF,INDIRECT REUSE,3,5,4,5,4,4
1619,390,MALAKOFF,MUNICIPAL,C,HENDERSON,N,TRINITY INDIRECT REUSE,REUSE,5994,C,TRWD - ADDITIONAL RICHLAND CHAMBERS REUSE,INDIRECT REUSE,20,19,16,17,11,11
1619,425,MALAKOFF,MUNICIPAL,C,HENDERSON,N,MARVIN NICHOLS LAKE/RESERVOIR,SURFACE WATER,2429,C,"MARVIN NICHOLS (328) STRATEGY FOR NTMWD, TRWD, AND UTRWD",NEW MAJOR RESERVOIR,0,0,0,0,26,25
1619,609,MALAKOFF,MUNICIPAL,C,HENDERSON,N,QUEEN CITY AQUIFER | ANDERSON,GROUNDWATER,4745,C,TRWD - CARRIZO-WILCOX GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,3,3,2,2
1619,740,MALAKOFF,MUNICIPAL,C,HENDERSON,N,TEHUACANA LAKE/RESERVOIR,SURFACE WATER,2182,C,TRWD - TEHUACANA,NEW MAJOR RESERVOIR,0,0,6,6,4,4
1619,748,MALAKOFF,MUNICIPAL,C,HENDERSON,N,TOLEDO BEND LAKE/RESERVOIR,SURFACE WATER,7192,C,"TOLEDO BEND RESERVOIR FOR TRWD, NTMWD AND UTRWD",OTHER SURFACE WATER,0,0,0,0,17,17
1619,854,MALAKOFF,MUNICIPAL,C,HENDERSON,N,WRIGHT PATMAN LAKE/RESERVOIR,SURFACE WATER,4767,C,WRIGHT PATMAN REALLOCATION FOR NTMWD AND TRWD,OTHER SURFACE WATER,0,0,0,0,0,11
1619,1123,MALAKOFF,MUNICIPAL,C,HENDERSON,N,TRINITY AQUIFER ASR | TARRANT,GROUNDWATER,4936,C,TRWD - AQUIFER STORAGE AND RECOVERY PILOT,AQUIFER STORAGE AND RECOVERY,1,1,1,1,1,1
1620,,MANOR,MUNICIPAL,K,TRAVIS,N,DEMAND REDUCTION,DEMAND REDUCTION,2482,K,DROUGHT MANAGEMENT,DROUGHT MANAGEMENT,348,469,577,681,801,936
1620,,MANOR,MUNICIPAL,K,TRAVIS,N,DEMAND REDUCTION,DEMAND REDUCTION,6602,K,MUNICIPAL CONSERVATION - WATER LOSS MITIGATION - MANOR,MUNICIPAL CONSERVATION,8,31,51,60,71,83
1620,,MANOR,MUNICIPAL,K,TRAVIS,N,DEMAND REDUCTION,DEMAND REDUCTION,6626,K,MUNICIPAL CONSERVATION - WATER USE REDUCTION - MEDIUM TIER,MUNICIPAL CONSERVATION,868,1160,1412,1668,1960,2292
1622,397,"MANUFACTURING, ANGELINA",MANUFACTURING,I,ANGELINA,N,KURTH LAKE/RESERVOIR,SURFACE WATER,4938,I,"MANUFACTURING, ANGELINA COUNTY - PURCHASE FROM LUFKIN (LAKE KURTH)",OTHER SURFACE WATER,2150,2320,2490,2680,2860,3060
1625,,"MANUFACTURING, AUSTIN",MANUFACTURING,H,AUSTIN,N,DEMAND REDUCTION,DEMAND REDUCTION,5523,H,"INDUSTRIAL CONSERVATION, AUSTIN COUNTY",INDUSTRIAL CONSERVATION,0,0,0,1,1,1
1629,,"MANUFACTURING, BELL",MANUFACTURING,G,BELL,N,DEMAND REDUCTION,DEMAND REDUCTION,2524,G,INDUSTRIAL WATER CONSERVATION,INDUSTRIAL CONSERVATION,29,50,73,75,78,81
1629,169,"MANUFACTURING, BELL",MANUFACTURING,G,BELL,N,DIRECT REUSE,REUSE,3032,G,REUSE-BELL COUNTY WCID 1 NORTH,OTHER DIRECT REUSE,152,152,152,152,152,152
1629,208,"MANUFACTURING, BELL",MANUFACTURING,G,BELL,N,EDWARDS-BFZ AQUIFER | BELL,GROUNDWATER,2852,G,EDWARDS AQUIFER DEVELOPMENT,GROUNDWATER WELLS AND OTHER,525,525,525,525,525,525
1633,,"MANUFACTURING, BOWIE",MANUFACTURING,D,BOWIE,N,DEMAND REDUCTION,DEMAND REDUCTION,2495,D,ADVANCED WATER CONSERVATION (MANUFACTURING BOWIE),INDUSTRIAL CONSERVATION,59,61,63,66,68,71
1633,854,"MANUFACTURING, BOWIE",MANUFACTURING,D,BOWIE,N,WRIGHT PATMAN LAKE/RESERVOIR,SURFACE WATER,2937,D,RIVERBEND STRATEGY,OTHER SURFACE WATER,33604,59867,66446,74669,82893,84666
