EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,N2030,N2040,N2050,N2060,N2070,N2080
364,CLARKSVILLE,MUNICIPAL,D,RED RIVER,N,252,179,106,49,0,0
365,CLARKSVILLE CITY,MUNICIPAL,D,GREGG,N,0,0,0,0,0,0
366,CLAUDE MUNICIPAL WATER SYSTEM,MUNICIPAL,A,ARMSTRONG,N,0,0,0,0,0,0
369,CLEBURNE,MUNICIPAL,G,JOHNSON,N,0,653,1963,3177,4749,6060
370,CLEVELAND,MUNICIPAL,H,LIBERTY,N,0,0,0,0,0,0
371,CLIFTON,MUNICIPAL,G,BOSQUE,N,0,2,98,197,302,380
373,CLUTE,MUNICIPAL,H,BRAZORIA,N,0,0,0,0,0,0
374,CLYDE,MUNICIPAL,G,CALLAHAN,N,100,0,0,0,0,0
375,COAHOMA,MUNICIPAL,F,HOWARD,N,0,27,72,104,122,137
376,COCKRELL HILL,MUNICIPAL,C,DALLAS,N,41,59,77,92,103,111
378,COLEMAN,MUNICIPAL,F,COLEMAN,N,712,616,520,446,365,272
380,COLLEGE MOUND SUD,MUNICIPAL,C,KAUFMAN,N,364,535,952,1770,2629,3493
381,COLLEGE STATION,MUNICIPAL,G,BRAZOS,N,7548,8340,12720,18305,17636,17056
382,COLLEYVILLE,MUNICIPAL,C,TARRANT,N,1479,2585,3166,3839,4347,4740
383,COLLINSVILLE,MUNICIPAL,C,GRAYSON,N,38,64,87,109,132,157
384,COLMESNEIL,MUNICIPAL,I,TYLER,N,0,0,0,0,0,0
385,COLORADO CITY,MUNICIPAL,F,MITCHELL,N,0,0,0,0,0,0
386,COLUMBUS,MUNICIPAL,K,COLORADO,N,0,0,0,0,0,0
387,COMANCHE,MUNICIPAL,G,COMANCHE,N,0,0,0,0,0,0
388,COMBES,MUNICIPAL,M,CAMERON,N,0,0,0,0,0,0
389,COMBINE WSC,MUNICIPAL,C,DALLAS,Y,4,9,13,17,19,21
389,COMBINE WSC,MUNICIPAL,C,KAUFMAN,Y,21,36,57,78,107,137
392,COMMERCE,MUNICIPAL,D,HUNT,N,0,0,0,0,0,0
394,COMMUNITY WSC,MUNICIPAL,C,PARKER,Y,1,2,4,6,8,11
394,COMMUNITY WSC,MUNICIPAL,C,TARRANT,Y,83,162,214,276,335,389
397,CONROE,MUNICIPAL,H,MONTGOMERY,N,2692,3879,5277,7020,8702,10364
400,CONVERSE,MUNICIPAL,L,BEXAR,N,552,538,538,538,538,538
401,COOLIDGE,MUNICIPAL,G,LIMESTONE,N,0,0,0,0,0,0
402,COOPER,MUNICIPAL,D,DELTA,N,0,0,0,0,0,0
403,COPPELL,MUNICIPAL,C,DALLAS,Y,849,1315,1808,2177,2535,2816
403,COPPELL,MUNICIPAL,C,DENTON,Y,29,42,61,74,90,98
405,COPPERAS COVE,MUNICIPAL,G,CORYELL,Y,0,991,2286,3150,3455,3152
405,COPPERAS COVE,MUNICIPAL,G,LAMPASAS,Y,0,35,88,135,155,145
406,CORINTH,MUNICIPAL,C,DENTON,N,11,1481,2976,3420,3917,4179
408,CORRIGAN,MUNICIPAL,I,POLK,N,0,0,0,0,0,0
409,COTTONWOOD SHORES,MUNICIPAL,K,BURNET,N,0,0,0,0,0,7
410,COTULLA,MUNICIPAL,L,LA SALLE,N,0,0,0,0,0,0
411,COUNTY LINE SUD,MUNICIPAL,L,CALDWELL,Y,0,0,0,0,35,73
411,COUNTY LINE SUD,MUNICIPAL,L,HAYS,Y,0,2496,6273,9169,10824,11735
412,"COUNTY-OTHER, ANDERSON",MUNICIPAL,I,ANDERSON,N,0,0,0,0,0,0
413,"COUNTY-OTHER, ANDREWS",MUNICIPAL,F,ANDREWS,N,102,261,429,601,794,1014
414,"COUNTY-OTHER, ANGELINA",MUNICIPAL,I,ANGELINA,N,0,0,0,0,0,0
415,"COUNTY-OTHER, ARANSAS",MUNICIPAL,N,ARANSAS,N,0,0,0,0,0,0
416,"COUNTY-OTHER, ARCHER",MUNICIPAL,B,ARCHER,N,0,0,0,0,0,0
417,"COUNTY-OTHER, ARMSTRONG",MUNICIPAL,A,ARMSTRONG,N,0,0,0,0,0,0
418,"COUNTY-OTHER, ATASCOSA",MUNICIPAL,L,ATASCOSA,N,0,0,0,0,0,0
419,"COUNTY-OTHER, AUSTIN",MUNICIPAL,H,AUSTIN,N,0,0,0,0,0,0
420,"COUNTY-OTHER, BAILEY",MUNICIPAL,O,BAILEY,N,0,0,0,0,0,0
421,"COUNTY-OTHER, BANDERA",MUNICIPAL,J,BANDERA,N,0,0,0,0,0,0
422,"COUNTY-OTHER, BASTROP",MUNICIPAL,K,BASTROP,N,0,0,0,0,625,2056
423,"COUNTY-OTHER, BAYLOR",MUNICIPAL,B,BAYLOR,N,0,0,0,0,0,0
424,"COUNTY-OTHER, BEE",MUNICIPAL,N,BEE,N,1426,1337,1181,984,765,518
425,"COUNTY-OTHER, BELL",MUNICIPAL,G,BELL,N,510,602,638,573,459,299
426,"COUNTY-OTHER, BEXAR",MUNICIPAL,L,BEXAR,N,0,0,0,0,0,0
427,"COUNTY-OTHER, BLANCO",MUNICIPAL,K,BLANCO,N,0,0,0,0,0,0
428,"COUNTY-OTHER, BORDEN",MUNICIPAL,F,BORDEN,N,0,0,0,0,0,0
429,"COUNTY-OTHER, BOSQUE",MUNICIPAL,G,BOSQUE,N,0,0,0,0,0,0
430,"COUNTY-OTHER, BOWIE",MUNICIPAL,D,BOWIE,N,0,0,0,0,0,0
431,"COUNTY-OTHER, BRAZORIA",MUNICIPAL,H,BRAZORIA,N,4239,5528,6870,7639,8418,9095
432,"COUNTY-OTHER, BRAZOS",MUNICIPAL,G,BRAZOS,N,60,0,0,0,34,93
433,"COUNTY-OTHER, BREWSTER",MUNICIPAL,E,BREWSTER,N,0,0,0,0,0,0
434,"COUNTY-OTHER, BRISCOE",MUNICIPAL,O,BRISCOE,N,0,0,0,0,0,0
435,"COUNTY-OTHER, BROOKS",MUNICIPAL,N,BROOKS,N,281,262,234,198,155,101
436,"COUNTY-OTHER, BROWN",MUNICIPAL,F,BROWN,N,0,0,0,0,0,0
437,"COUNTY-OTHER, BURLESON",MUNICIPAL,G,BURLESON,N,0,0,0,0,0,0
438,"COUNTY-OTHER, BURNET",MUNICIPAL,K,BURNET,N,0,0,0,0,47,160
439,"COUNTY-OTHER, CALDWELL",MUNICIPAL,L,CALDWELL,N,0,0,0,0,0,0
440,"COUNTY-OTHER, CALHOUN",MUNICIPAL,L,CALHOUN,N,0,0,0,0,0,0
441,"COUNTY-OTHER, CALLAHAN",MUNICIPAL,G,CALLAHAN,N,0,0,0,0,0,0
442,"COUNTY-OTHER, CAMERON",MUNICIPAL,M,CAMERON,N,2434,1561,638,0,0,0
443,"COUNTY-OTHER, CAMP",MUNICIPAL,D,CAMP,N,0,0,0,0,0,0
444,"COUNTY-OTHER, CARSON",MUNICIPAL,A,CARSON,N,0,0,0,0,0,0
445,"COUNTY-OTHER, CASS",MUNICIPAL,D,CASS,N,361,291,216,148,82,25
446,"COUNTY-OTHER, CASTRO",MUNICIPAL,O,CASTRO,N,0,0,0,0,0,0
447,"COUNTY-OTHER, CHAMBERS",MUNICIPAL,H,CHAMBERS,N,0,484,1445,2735,4642,6820
448,"COUNTY-OTHER, CHEROKEE",MUNICIPAL,I,CHEROKEE,N,0,0,0,0,0,0
449,"COUNTY-OTHER, CHILDRESS",MUNICIPAL,A,CHILDRESS,N,0,0,0,0,0,0
450,"COUNTY-OTHER, CLAY",MUNICIPAL,B,CLAY,N,0,0,0,0,0,0
451,"COUNTY-OTHER, COCHRAN",MUNICIPAL,O,COCHRAN,N,0,0,0,0,0,0
452,"COUNTY-OTHER, COKE",MUNICIPAL,F,COKE,N,49,49,49,49,49,49
453,"COUNTY-OTHER, COLEMAN",MUNICIPAL,F,COLEMAN,N,17,13,10,7,4,2
454,"COUNTY-OTHER, COLLIN",MUNICIPAL,C,COLLIN,N,0,115,305,495,683,871
455,"COUNTY-OTHER, COLLINGSWORTH",MUNICIPAL,A,COLLINGSWORTH,N,0,0,0,0,0,0
456,"COUNTY-OTHER, COLORADO",MUNICIPAL,K,COLORADO,N,0,0,0,0,0,0
457,"COUNTY-OTHER, COMAL",MUNICIPAL,L,COMAL,N,79,175,1492,8120,12171,17204
458,"COUNTY-OTHER, COMANCHE",MUNICIPAL,G,COMANCHE,N,364,333,292,276,256,234
459,"COUNTY-OTHER, CONCHO",MUNICIPAL,F,CONCHO,N,0,0,0,0,0,0
460,"COUNTY-OTHER, COOKE",MUNICIPAL,C,COOKE,N,0,0,0,0,0,0
461,"COUNTY-OTHER, CORYELL",MUNICIPAL,G,CORYELL,N,0,0,0,0,0,0
462,"COUNTY-OTHER, COTTLE",MUNICIPAL,B,COTTLE,N,0,0,0,0,0,0
463,"COUNTY-OTHER, CRANE",MUNICIPAL,F,CRANE,N,0,0,0,0,0,0
464,"COUNTY-OTHER, CROCKETT",MUNICIPAL,F,CROCKETT,N,0,0,0,0,0,0
465,"COUNTY-OTHER, CROSBY",MUNICIPAL,O,CROSBY,N,0,0,0,0,0,0
466,"COUNTY-OTHER, CULBERSON",MUNICIPAL,E,CULBERSON,N,0,0,0,0,0,0
467,"COUNTY-OTHER, DALLAM",MUNICIPAL,A,DALLAM,N,0,0,0,0,0,0
468,"COUNTY-OTHER, DALLAS",MUNICIPAL,C,DALLAS,N,7,207,460,746,1075,1415
469,"COUNTY-OTHER, DAWSON",MUNICIPAL,O,DAWSON,N,0,0,0,0,0,0
470,"COUNTY-OTHER, DEAF SMITH",MUNICIPAL,O,DEAF SMITH,N,0,0,0,0,0,0
471,"COUNTY-OTHER, DELTA",MUNICIPAL,D,DELTA,N,0,0,0,0,0,0
472,"COUNTY-OTHER, DENTON",MUNICIPAL,C,DENTON,N,4345,7876,11435,14986,20310,23858
473,"COUNTY-OTHER, DEWITT",MUNICIPAL,L,DEWITT,N,0,0,0,0,0,0
474,"COUNTY-OTHER, DICKENS",MUNICIPAL,O,DICKENS,N,0,0,0,0,0,0
475,"COUNTY-OTHER, DIMMIT",MUNICIPAL,L,DIMMIT,N,0,0,0,0,0,0
476,"COUNTY-OTHER, DONLEY",MUNICIPAL,A,DONLEY,N,0,0,0,0,0,0
477,"COUNTY-OTHER, DUVAL",MUNICIPAL,N,DUVAL,N,253,223,199,179,151,113
478,"COUNTY-OTHER, EASTLAND",MUNICIPAL,G,EASTLAND,N,0,0,0,0,0,0
479,"COUNTY-OTHER, ECTOR",MUNICIPAL,F,ECTOR,N,0,0,0,0,0,0
480,"COUNTY-OTHER, EDWARDS",MUNICIPAL,J,EDWARDS,N,0,0,0,0,0,0
481,"COUNTY-OTHER, ELLIS",MUNICIPAL,C,ELLIS,N,0,0,0,0,0,27
482,"COUNTY-OTHER, EL PASO",MUNICIPAL,E,EL PASO,N,0,0,0,0,0,0
483,"COUNTY-OTHER, ERATH",MUNICIPAL,G,ERATH,N,0,0,0,0,195,559
484,"COUNTY-OTHER, FALLS",MUNICIPAL,G,FALLS,N,346,262,167,74,0,0
485,"COUNTY-OTHER, FANNIN",MUNICIPAL,C,FANNIN,N,0,0,0,24,118,192
486,"COUNTY-OTHER, FAYETTE",MUNICIPAL,K,FAYETTE,N,0,0,0,0,0,0
487,"COUNTY-OTHER, FISHER",MUNICIPAL,G,FISHER,N,24,20,18,16,15,13
488,"COUNTY-OTHER, FLOYD",MUNICIPAL,O,FLOYD,N,0,0,0,0,0,0
489,"COUNTY-OTHER, FOARD",MUNICIPAL,B,FOARD,N,0,0,0,0,0,0
490,"COUNTY-OTHER, FORT BEND",MUNICIPAL,H,FORT BEND,N,2886,9923,18296,25229,32276,38783
491,"COUNTY-OTHER, FRANKLIN",MUNICIPAL,D,FRANKLIN,N,0,0,0,0,0,0
492,"COUNTY-OTHER, FREESTONE",MUNICIPAL,C,FREESTONE,N,0,0,0,0,0,0
493,"COUNTY-OTHER, FRIO",MUNICIPAL,L,FRIO,N,0,0,0,0,0,0
494,"COUNTY-OTHER, GAINES",MUNICIPAL,O,GAINES,N,0,0,0,0,0,0
495,"COUNTY-OTHER, GALVESTON",MUNICIPAL,H,GALVESTON,N,2728,2894,2999,3082,3123,3158
496,"COUNTY-OTHER, GARZA",MUNICIPAL,O,GARZA,N,0,0,0,0,0,0
497,"COUNTY-OTHER, GILLESPIE",MUNICIPAL,K,GILLESPIE,N,69,188,320,513,736,989
498,"COUNTY-OTHER, GLASSCOCK",MUNICIPAL,F,GLASSCOCK,N,0,0,0,0,0,0
499,"COUNTY-OTHER, GOLIAD",MUNICIPAL,L,GOLIAD,N,0,0,0,0,0,0
500,"COUNTY-OTHER, GONZALES",MUNICIPAL,L,GONZALES,N,0,0,0,0,0,0
501,"COUNTY-OTHER, GRAY",MUNICIPAL,A,GRAY,N,0,0,0,0,0,0
502,"COUNTY-OTHER, GRAYSON",MUNICIPAL,C,GRAYSON,N,290,362,413,456,536,534
503,"COUNTY-OTHER, GREGG",MUNICIPAL,D,GREGG,N,0,0,0,0,0,0
504,"COUNTY-OTHER, GRIMES",MUNICIPAL,G,GRIMES,N,363,393,419,429,432,425
505,"COUNTY-OTHER, GUADALUPE",MUNICIPAL,L,GUADALUPE,N,0,0,10,174,365,584
506,"COUNTY-OTHER, HALE",MUNICIPAL,O,HALE,N,0,0,0,0,0,0
507,"COUNTY-OTHER, HALL",MUNICIPAL,A,HALL,N,0,0,0,0,0,0
508,"COUNTY-OTHER, HAMILTON",MUNICIPAL,G,HAMILTON,N,0,0,0,0,0,0
509,"COUNTY-OTHER, HANSFORD",MUNICIPAL,A,HANSFORD,N,0,0,0,0,0,0
510,"COUNTY-OTHER, HARDEMAN",MUNICIPAL,B,HARDEMAN,N,0,0,0,0,0,0
511,"COUNTY-OTHER, HARDIN",MUNICIPAL,I,HARDIN,N,0,0,0,0,0,0
512,"COUNTY-OTHER, HARRIS",MUNICIPAL,H,HARRIS,N,5638,13774,16441,18043,18909,19267
513,"COUNTY-OTHER, HARRISON",MUNICIPAL,D,HARRISON,N,0,0,0,0,0,0
514,"COUNTY-OTHER, HARTLEY",MUNICIPAL,A,HARTLEY,N,0,0,0,0,0,0
515,"COUNTY-OTHER, HASKELL",MUNICIPAL,G,HASKELL,N,0,0,0,0,0,0
516,"COUNTY-OTHER, HAYS",MUNICIPAL,K,HAYS,Y,0,0,2271,7520,14312,21991
516,"COUNTY-OTHER, HAYS",MUNICIPAL,L,HAYS,Y,0,0,406,6114,12427,22488
517,"COUNTY-OTHER, HEMPHILL",MUNICIPAL,A,HEMPHILL,N,0,0,0,0,0,0
518,"COUNTY-OTHER, HENDERSON",MUNICIPAL,C,HENDERSON,Y,42,92,140,199,262,324
518,"COUNTY-OTHER, HENDERSON",MUNICIPAL,I,HENDERSON,Y,0,0,0,0,0,0
519,"COUNTY-OTHER, HIDALGO",MUNICIPAL,M,HIDALGO,N,965,0,0,0,0,0
520,"COUNTY-OTHER, HILL",MUNICIPAL,G,HILL,N,296,309,331,356,379,390
521,"COUNTY-OTHER, HOCKLEY",MUNICIPAL,O,HOCKLEY,N,0,0,0,0,0,0
522,"COUNTY-OTHER, HOOD",MUNICIPAL,G,HOOD,N,2568,3050,3528,4043,4068,4203
523,"COUNTY-OTHER, HOPKINS",MUNICIPAL,D,HOPKINS,N,0,0,0,0,0,0
524,"COUNTY-OTHER, HOUSTON",MUNICIPAL,I,HOUSTON,N,0,0,0,0,0,0
525,"COUNTY-OTHER, HOWARD",MUNICIPAL,F,HOWARD,N,0,0,0,0,0,0
526,"COUNTY-OTHER, HUDSPETH",MUNICIPAL,E,HUDSPETH,N,0,0,0,0,0,0
527,"COUNTY-OTHER, HUNT",MUNICIPAL,D,HUNT,N,0,0,0,0,0,0
528,"COUNTY-OTHER, HUTCHINSON",MUNICIPAL,A,HUTCHINSON,N,0,0,0,0,0,0
529,"COUNTY-OTHER, IRION",MUNICIPAL,F,IRION,N,0,0,0,0,0,0
530,"COUNTY-OTHER, JACK",MUNICIPAL,C,JACK,N,0,0,0,0,0,0
531,"COUNTY-OTHER, JACKSON",MUNICIPAL,P,JACKSON,N,0,0,0,0,0,0
532,"COUNTY-OTHER, JASPER",MUNICIPAL,I,JASPER,N,0,0,0,0,0,0
533,"COUNTY-OTHER, JEFF DAVIS",MUNICIPAL,E,JEFF DAVIS,N,0,0,0,0,0,0
534,"COUNTY-OTHER, JEFFERSON",MUNICIPAL,I,JEFFERSON,N,0,0,0,0,0,0
535,"COUNTY-OTHER, JIM HOGG",MUNICIPAL,M,JIM HOGG,N,0,0,0,0,0,0
536,"COUNTY-OTHER, JIM WELLS",MUNICIPAL,N,JIM WELLS,N,1621,1409,1159,840,484,82
537,"COUNTY-OTHER, JOHNSON",MUNICIPAL,G,JOHNSON,N,68,0,0,0,0,0
538,"COUNTY-OTHER, JONES",MUNICIPAL,G,JONES,N,567,524,477,423,361,289
539,"COUNTY-OTHER, KARNES",MUNICIPAL,L,KARNES,N,0,0,0,0,0,0
540,"COUNTY-OTHER, KAUFMAN",MUNICIPAL,C,KAUFMAN,N,108,361,756,1091,1566,1902
541,"COUNTY-OTHER, KENDALL",MUNICIPAL,L,KENDALL,N,0,0,30,257,524,926
542,"COUNTY-OTHER, KENEDY",MUNICIPAL,N,KENEDY,N,0,0,0,0,0,0
543,"COUNTY-OTHER, KENT",MUNICIPAL,G,KENT,N,14,14,13,14,16,17
544,"COUNTY-OTHER, KERR",MUNICIPAL,J,KERR,N,79,83,86,91,96,101
545,"COUNTY-OTHER, KIMBLE",MUNICIPAL,F,KIMBLE,N,0,0,0,0,0,0
546,"COUNTY-OTHER, KING",MUNICIPAL,B,KING,N,0,0,0,0,0,0
547,"COUNTY-OTHER, KINNEY",MUNICIPAL,J,KINNEY,N,0,0,0,0,0,0
548,"COUNTY-OTHER, KLEBERG",MUNICIPAL,N,KLEBERG,N,0,0,0,0,0,0
549,"COUNTY-OTHER, KNOX",MUNICIPAL,G,KNOX,N,0,0,0,0,0,0
550,"COUNTY-OTHER, LAMAR",MUNICIPAL,D,LAMAR,N,121,114,114,114,115,113
551,"COUNTY-OTHER, LAMB",MUNICIPAL,O,LAMB,N,0,0,0,0,0,0
552,"COUNTY-OTHER, LAMPASAS",MUNICIPAL,G,LAMPASAS,N,0,0,0,0,0,0
553,"COUNTY-OTHER, LA SALLE",MUNICIPAL,L,LA SALLE,N,0,0,0,0,0,0
554,"COUNTY-OTHER, LAVACA",MUNICIPAL,P,LAVACA,N,0,0,0,0,0,0
555,"COUNTY-OTHER, LEE",MUNICIPAL,G,LEE,N,115,111,94,76,55,33
556,"COUNTY-OTHER, LEON",MUNICIPAL,H,LEON,N,0,1,0,0,0,0
557,"COUNTY-OTHER, LIBERTY",MUNICIPAL,H,LIBERTY,N,0,0,0,0,0,0
558,"COUNTY-OTHER, LIMESTONE",MUNICIPAL,G,LIMESTONE,N,0,0,0,0,0,0
559,"COUNTY-OTHER, LIPSCOMB",MUNICIPAL,A,LIPSCOMB,N,0,0,0,0,0,0
560,"COUNTY-OTHER, LIVE OAK",MUNICIPAL,N,LIVE OAK,N,198,173,164,178,191,202
561,"COUNTY-OTHER, LLANO",MUNICIPAL,K,LLANO,N,0,0,0,0,0,0
562,"COUNTY-OTHER, LOVING",MUNICIPAL,F,LOVING,N,0,0,0,0,0,0
563,"COUNTY-OTHER, LUBBOCK",MUNICIPAL,O,LUBBOCK,N,0,0,0,0,0,0
564,"COUNTY-OTHER, LYNN",MUNICIPAL,O,LYNN,N,0,0,0,0,0,0
565,"COUNTY-OTHER, MCCULLOCH",MUNICIPAL,F,MCCULLOCH,N,0,0,0,0,0,0
566,"COUNTY-OTHER, MCLENNAN",MUNICIPAL,G,MCLENNAN,N,203,419,464,482,524,626
567,"COUNTY-OTHER, MCMULLEN",MUNICIPAL,N,MCMULLEN,N,0,0,0,0,0,0
568,"COUNTY-OTHER, MADISON",MUNICIPAL,H,MADISON,N,14,15,16,16,17,18
569,"COUNTY-OTHER, MARION",MUNICIPAL,D,MARION,N,0,0,0,0,0,0
570,"COUNTY-OTHER, MARTIN",MUNICIPAL,F,MARTIN,N,0,0,0,0,0,0
571,"COUNTY-OTHER, MASON",MUNICIPAL,F,MASON,N,0,0,0,0,0,0
572,"COUNTY-OTHER, MATAGORDA",MUNICIPAL,K,MATAGORDA,N,0,0,0,0,0,0
573,"COUNTY-OTHER, MAVERICK",MUNICIPAL,M,MAVERICK,N,0,0,0,0,0,0
574,"COUNTY-OTHER, MEDINA",MUNICIPAL,L,MEDINA,N,0,0,0,0,0,0
575,"COUNTY-OTHER, MENARD",MUNICIPAL,F,MENARD,N,0,0,0,0,0,0
576,"COUNTY-OTHER, MIDLAND",MUNICIPAL,F,MIDLAND,N,0,0,0,0,0,0
577,"COUNTY-OTHER, MILAM",MUNICIPAL,G,MILAM,N,0,0,0,0,0,0
578,"COUNTY-OTHER, MILLS",MUNICIPAL,K,MILLS,N,0,0,0,0,0,0
579,"COUNTY-OTHER, MITCHELL",MUNICIPAL,F,MITCHELL,N,0,0,0,0,0,0
580,"COUNTY-OTHER, MONTAGUE",MUNICIPAL,B,MONTAGUE,N,193,343,500,655,810,966
581,"COUNTY-OTHER, MONTGOMERY",MUNICIPAL,H,MONTGOMERY,N,302,5843,12081,17371,21383,24835
582,"COUNTY-OTHER, MOORE",MUNICIPAL,A,MOORE,N,0,0,0,0,0,0
583,"COUNTY-OTHER, MORRIS",MUNICIPAL,D,MORRIS,N,0,0,0,0,0,0
584,"COUNTY-OTHER, MOTLEY",MUNICIPAL,O,MOTLEY,N,0,0,0,0,0,0
585,"COUNTY-OTHER, NACOGDOCHES",MUNICIPAL,I,NACOGDOCHES,N,0,0,0,0,0,0
586,"COUNTY-OTHER, NAVARRO",MUNICIPAL,C,NAVARRO,N,0,0,0,0,0,0
587,"COUNTY-OTHER, NEWTON",MUNICIPAL,I,NEWTON,N,0,0,0,0,0,0
588,"COUNTY-OTHER, NOLAN",MUNICIPAL,G,NOLAN,N,0,0,0,0,0,0
589,"COUNTY-OTHER, NUECES",MUNICIPAL,N,NUECES,N,0,0,0,0,0,0
590,"COUNTY-OTHER, OCHILTREE",MUNICIPAL,A,OCHILTREE,N,0,0,0,0,0,0
591,"COUNTY-OTHER, OLDHAM",MUNICIPAL,A,OLDHAM,N,0,0,0,0,0,0
592,"COUNTY-OTHER, ORANGE",MUNICIPAL,I,ORANGE,N,0,0,0,0,0,0
593,"COUNTY-OTHER, PALO PINTO",MUNICIPAL,G,PALO PINTO,N,167,166,163,161,160,160
594,"COUNTY-OTHER, PANOLA",MUNICIPAL,I,PANOLA,N,0,0,0,0,0,0
595,"COUNTY-OTHER, PARKER",MUNICIPAL,C,PARKER,N,2073,7261,13906,21412,30767,37932
596,"COUNTY-OTHER, PARMER",MUNICIPAL,O,PARMER,N,0,0,0,0,0,0
597,"COUNTY-OTHER, PECOS",MUNICIPAL,F,PECOS,N,0,0,0,0,0,0
598,"COUNTY-OTHER, POLK",MUNICIPAL,H,POLK,Y,0,0,0,0,0,0
598,"COUNTY-OTHER, POLK",MUNICIPAL,I,POLK,Y,0,0,0,0,0,0
599,"COUNTY-OTHER, POTTER",MUNICIPAL,A,POTTER,N,1,0,0,0,0,1
600,"COUNTY-OTHER, PRESIDIO",MUNICIPAL,E,PRESIDIO,N,0,0,0,0,0,0
601,"COUNTY-OTHER, RAINS",MUNICIPAL,D,RAINS,N,0,0,0,0,0,0
602,"COUNTY-OTHER, RANDALL",MUNICIPAL,A,RANDALL,N,0,0,0,0,0,0
603,"COUNTY-OTHER, REAGAN",MUNICIPAL,F,REAGAN,N,0,0,0,0,0,0
604,"COUNTY-OTHER, REAL",MUNICIPAL,J,REAL,N,0,0,0,0,0,0
605,"COUNTY-OTHER, RED RIVER",MUNICIPAL,D,RED RIVER,N,0,0,0,0,0,0
606,"COUNTY-OTHER, REEVES",MUNICIPAL,F,REEVES,N,0,0,0,0,0,0
607,"COUNTY-OTHER, REFUGIO",MUNICIPAL,L,REFUGIO,N,0,0,0,0,0,0
608,"COUNTY-OTHER, ROBERTS",MUNICIPAL,A,ROBERTS,N,0,0,0,0,0,0
609,"COUNTY-OTHER, ROBERTSON",MUNICIPAL,G,ROBERTSON,N,55,37,17,0,0,0
610,"COUNTY-OTHER, ROCKWALL",MUNICIPAL,C,ROCKWALL,N,36,75,169,240,412,546
611,"COUNTY-OTHER, RUNNELS",MUNICIPAL,F,RUNNELS,N,28,28,28,28,26,23
612,"COUNTY-OTHER, RUSK",MUNICIPAL,I,RUSK,N,0,0,0,0,0,0
613,"COUNTY-OTHER, SABINE",MUNICIPAL,I,SABINE,N,0,0,0,0,0,0
614,"COUNTY-OTHER, SAN AUGUSTINE",MUNICIPAL,I,SAN AUGUSTINE,N,0,0,0,0,0,0
615,"COUNTY-OTHER, SAN JACINTO",MUNICIPAL,H,SAN JACINTO,N,0,0,0,0,0,4
616,"COUNTY-OTHER, SAN PATRICIO",MUNICIPAL,N,SAN PATRICIO,N,0,0,0,0,0,0
617,"COUNTY-OTHER, SAN SABA",MUNICIPAL,K,SAN SABA,N,0,0,0,0,0,0
618,"COUNTY-OTHER, SCHLEICHER",MUNICIPAL,F,SCHLEICHER,N,0,0,0,0,0,0
619,"COUNTY-OTHER, SCURRY",MUNICIPAL,F,SCURRY,N,0,0,0,0,0,0
620,"COUNTY-OTHER, SHACKELFORD",MUNICIPAL,G,SHACKELFORD,N,0,0,0,0,0,0
621,"COUNTY-OTHER, SHELBY",MUNICIPAL,I,SHELBY,N,0,0,0,0,0,0
622,"COUNTY-OTHER, SHERMAN",MUNICIPAL,A,SHERMAN,N,0,0,0,0,0,0
623,"COUNTY-OTHER, SMITH",MUNICIPAL,D,SMITH,Y,0,0,0,0,0,0
623,"COUNTY-OTHER, SMITH",MUNICIPAL,I,SMITH,Y,273,143,33,0,0,0
624,"COUNTY-OTHER, SOMERVELL",MUNICIPAL,G,SOMERVELL,N,0,0,0,0,0,0
625,"COUNTY-OTHER, STARR",MUNICIPAL,M,STARR,N,215,217,231,282,337,392
626,"COUNTY-OTHER, STEPHENS",MUNICIPAL,G,STEPHENS,N,0,0,0,0,0,0
627,"COUNTY-OTHER, STERLING",MUNICIPAL,F,STERLING,N,0,0,0,0,0,0
628,"COUNTY-OTHER, STONEWALL",MUNICIPAL,G,STONEWALL,N,0,0,0,0,0,0
629,"COUNTY-OTHER, SUTTON",MUNICIPAL,F,SUTTON,N,0,0,0,0,0,0
630,"COUNTY-OTHER, SWISHER",MUNICIPAL,O,SWISHER,N,0,0,0,0,0,0
631,"COUNTY-OTHER, TARRANT",MUNICIPAL,C,TARRANT,N,776,4815,5852,7722,8802,11934
632,"COUNTY-OTHER, TAYLOR",MUNICIPAL,G,TAYLOR,N,0,0,0,0,0,0
633,"COUNTY-OTHER, TERRELL",MUNICIPAL,E,TERRELL,N,0,0,0,0,0,0
634,"COUNTY-OTHER, TERRY",MUNICIPAL,O,TERRY,N,0,0,0,0,0,0
635,"COUNTY-OTHER, THROCKMORTON",MUNICIPAL,G,THROCKMORTON,N,0,0,0,0,0,0
636,"COUNTY-OTHER, TITUS",MUNICIPAL,D,TITUS,N,0,0,0,0,0,0
637,"COUNTY-OTHER, TOM GREEN",MUNICIPAL,F,TOM GREEN,N,38,41,39,36,34,31
638,"COUNTY-OTHER, TRAVIS",MUNICIPAL,K,TRAVIS,N,0,0,0,0,0,0
639,"COUNTY-OTHER, TRINITY",MUNICIPAL,H,TRINITY,Y,0,0,0,0,0,0
639,"COUNTY-OTHER, TRINITY",MUNICIPAL,I,TRINITY,Y,0,0,0,0,0,0
640,"COUNTY-OTHER, TYLER",MUNICIPAL,I,TYLER,N,0,0,0,0,0,0
